"Threshold","FPR","TPR","EvalWeighting","Design","Model","TrainWeighting","Fold","AUC"
0.834186440802628,0,0.333333333333333,"record_equal","tenfold","M1","record_equal",10,0.888888888888889
0.797398674796579,0.166666666666667,0.333333333333333,"record_equal","tenfold","M1","record_equal",10,0.888888888888889
0.5888358567623,0.166666666666667,1,"record_equal","tenfold","M1","record_equal",10,0.888888888888889
0.468776539026106,0.333333333333333,1,"record_equal","tenfold","M1","record_equal",10,0.888888888888889
0.318454042960693,1,1,"record_equal","tenfold","M1","record_equal",10,0.888888888888889
Inf,0,0,"record_equal","tenfold","M1","species_equal",1,0.666666666666667
0.842519679312348,0,0.444444444444444,"record_equal","tenfold","M1","species_equal",1,0.666666666666667
0.809716038309002,0,0.666666666666667,"record_equal","tenfold","M1","species_equal",1,0.666666666666667
0.564659784382495,1,0.666666666666667,"record_equal","tenfold","M1","species_equal",1,0.666666666666667
0.40589269456539,1,1,"record_equal","tenfold","M1","species_equal",1,0.666666666666667
Inf,0,0,"record_equal","tenfold","M1","species_equal",2,0.74
0.856011146091132,0,0.2,"record_equal","tenfold","M1","species_equal",2,0.74
0.80600995390435,0.2,0.8,"record_equal","tenfold","M1","species_equal",2,0.74
0.562653619708689,1,0.8,"record_equal","tenfold","M1","species_equal",2,0.74
0.302300615940023,1,1,"record_equal","tenfold","M1","species_equal",2,0.74
Inf,0,0,"record_equal","tenfold","M1","species_equal",3,0.861111111111111
0.852409649012447,0,0.166666666666667,"record_equal","tenfold","M1","species_equal",3,0.861111111111111
0.794240259834112,0.333333333333333,1,"record_equal","tenfold","M1","species_equal",3,0.861111111111111
0.275531826085825,1,1,"record_equal","tenfold","M1","species_equal",3,0.861111111111111
Inf,0,0,"record_equal","tenfold","M1","species_equal",4,0.75
0.846677000705689,0,0.1,"record_equal","tenfold","M1","species_equal",4,0.75
0.800765613965729,0,0.65,"record_equal","tenfold","M1","species_equal",4,0.75
0.779992341303478,1,0.85,"record_equal","tenfold","M1","species_equal",4,0.75
0.681524650575668,1,1,"record_equal","tenfold","M1","species_equal",4,0.75
Inf,0,0,"record_equal","tenfold","M1","species_equal",5,0.666666666666667
0.783454495173786,0,0.4,"record_equal","tenfold","M1","species_equal",5,0.666666666666667
0.675703843304353,1,0.933333333333333,"record_equal","tenfold","M1","species_equal",5,0.666666666666667
0.376924708510303,1,1,"record_equal","tenfold","M1","species_equal",5,0.666666666666667
Inf,0,0,"record_equal","tenfold","M1","species_equal",6,0.69047619047619
0.908255003338116,0.285714285714286,0,"record_equal","tenfold","M1","species_equal",6,0.69047619047619
0.817406642408992,0.285714285714286,0.958333333333333,"record_equal","tenfold","M1","species_equal",6,0.69047619047619
0.811779479791266,0.857142857142857,0.958333333333333,"record_equal","tenfold","M1","species_equal",6,0.69047619047619
0.660703786164898,0.857142857142857,1,"record_equal","tenfold","M1","species_equal",6,0.69047619047619
0.598695588498404,1,1,"record_equal","tenfold","M1","species_equal",6,0.69047619047619
Inf,0,0,"record_equal","tenfold","M1","species_equal",7,1
0.837179259609948,0,0.545454545454545,"record_equal","tenfold","M1","species_equal",7,1
0.788532702865249,0,0.818181818181818,"record_equal","tenfold","M1","species_equal",7,1
0.703550876115562,0,1,"record_equal","tenfold","M1","species_equal",7,1
0.238251426065163,1,1,"record_equal","tenfold","M1","species_equal",7,1
Inf,0,0,"record_equal","tenfold","M1","species_equal",8,0.914285714285714
0.847319466193443,0,0.571428571428571,"record_equal","tenfold","M1","species_equal",8,0.914285714285714
0.797558596283183,0.2,0.785714285714286,"record_equal","tenfold","M1","species_equal",8,0.914285714285714
0.728640201270148,0.4,1,"record_equal","tenfold","M1","species_equal",8,0.914285714285714
0.247245283078749,1,1,"record_equal","tenfold","M1","species_equal",8,0.914285714285714
Inf,0,0,"record_equal","tenfold","M1","species_equal",9,0.768518518518518
0.857638678449924,0,0.222222222222222,"record_equal","tenfold","M1","species_equal",9,0.768518518518518
0.755960920888282,0.166666666666667,0.333333333333333,"record_equal","tenfold","M1","species_equal",9,0.768518518518518
0.642498774662744,0.5,1,"record_equal","tenfold","M1","species_equal",9,0.768518518518518
0.597400491105904,1,1,"record_equal","tenfold","M1","species_equal",9,0.768518518518518
Inf,0,0,"record_equal","tenfold","M1","species_equal",10,0.833333333333333
0.823777739660337,0.166666666666667,0,"record_equal","tenfold","M1","species_equal",10,0.833333333333333
0.797438012792878,0.166666666666667,0.333333333333333,"record_equal","tenfold","M1","species_equal",10,0.833333333333333
0.509519418311804,0.166666666666667,1,"record_equal","tenfold","M1","species_equal",10,0.833333333333333
0.41750481619598,0.333333333333333,1,"record_equal","tenfold","M1","species_equal",10,0.833333333333333
0.263413583731283,1,1,"record_equal","tenfold","M1","species_equal",10,0.833333333333333
Inf,0,0,"record_equal","tenfold","M2","record_equal",1,1
0.821810404189223,0,0.222222222222222,"record_equal","tenfold","M2","record_equal",1,1
0.803176910245639,0,0.666666666666667,"record_equal","tenfold","M2","record_equal",1,1
0.565173559032519,0,1,"record_equal","tenfold","M2","record_equal",1,1
0.540609559208177,1,1,"record_equal","tenfold","M2","record_equal",1,1
Inf,0,0,"record_equal","tenfold","M2","record_equal",2,0.7
0.837326802346415,0.2,0.6,"record_equal","tenfold","M2","record_equal",2,0.7
0.831234436141592,0.2,0.8,"record_equal","tenfold","M2","record_equal",2,0.7
0.627018082151917,1,0.8,"record_equal","tenfold","M2","record_equal",2,0.7
0.344803985355215,1,1,"record_equal","tenfold","M2","record_equal",2,0.7
Inf,0,0,"record_equal","tenfold","M2","record_equal",3,0.861111111111111
0.826332256216427,0,0.166666666666667,"record_equal","tenfold","M2","record_equal",3,0.861111111111111
0.820761251304847,0.333333333333333,1,"record_equal","tenfold","M2","record_equal",3,0.861111111111111
0.286648696261403,1,1,"record_equal","tenfold","M2","record_equal",3,0.861111111111111
Inf,0,0,"record_equal","tenfold","M2","record_equal",4,0.75
0.818359110080806,0,0.1,"record_equal","tenfold","M2","record_equal",4,0.75
0.811875095517824,0,0.65,"record_equal","tenfold","M2","record_equal",4,0.75
0.80121338659406,1,0.85,"record_equal","tenfold","M2","record_equal",4,0.75
0.688880975998841,1,1,"record_equal","tenfold","M2","record_equal",4,0.75
Inf,0,0,"record_equal","tenfold","M2","record_equal",5,0.666666666666667
0.808730641376107,0,0.4,"record_equal","tenfold","M2","record_equal",5,0.666666666666667
0.808402767148404,1,0.933333333333333,"record_equal","tenfold","M2","record_equal",5,0.666666666666667
0.534353235136544,1,1,"record_equal","tenfold","M2","record_equal",5,0.666666666666667
Inf,0,0,"record_equal","tenfold","M2","record_equal",6,0.142857142857143
0.889135564301606,0.857142857142857,0,"record_equal","tenfold","M2","record_equal",6,0.142857142857143
0.805067252396985,0.857142857142857,1,"record_equal","tenfold","M2","record_equal",6,0.142857142857143
0.543086661561242,1,1,"record_equal","tenfold","M2","record_equal",6,0.142857142857143
Inf,0,0,"record_equal","tenfold","M2","record_equal",7,1
0.808951766785669,0,0.545454545454545,"record_equal","tenfold","M2","record_equal",7,1
0.808874267958435,0,1,"record_equal","tenfold","M2","record_equal",7,1
0.268809194724444,1,1,"record_equal","tenfold","M2","record_equal",7,1
Inf,0,0,"record_equal","tenfold","M2","record_equal",8,0.8
0.820956399976893,0.2,0.214285714285714,"record_equal","tenfold","M2","record_equal",8,0.8
0.80666596962586,0.2,0.785714285714286,"record_equal","tenfold","M2","record_equal",8,0.8
0.750930833159747,0.4,1,"record_equal","tenfold","M2","record_equal",8,0.8
0.407506970994963,1,1,"record_equal","tenfold","M2","record_equal",8,0.8
Inf,0,0,"record_equal","tenfold","M2","record_equal",9,0.768518518518518
0.84069506775456,0.333333333333333,0.666666666666667,"record_equal","tenfold","M2","record_equal",9,0.768518518518518
0.832136492032399,0.333333333333333,0.888888888888889,"record_equal","tenfold","M2","record_equal",9,0.768518518518518
0.765699762608524,0.5,1,"record_equal","tenfold","M2","record_equal",9,0.768518518518518
0.620945562297597,1,1,"record_equal","tenfold","M2","record_equal",9,0.768518518518518
Inf,0,0,"record_equal","tenfold","M2","record_equal",10,0.777777777777778
0.841750947183222,0.166666666666667,0,"record_equal","tenfold","M2","record_equal",10,0.777777777777778
0.823629316018484,0.166666666666667,0.333333333333333,"record_equal","tenfold","M2","record_equal",10,0.777777777777778
0.55945734778975,0.333333333333333,1,"record_equal","tenfold","M2","record_equal",10,0.777777777777778
0.336138546607685,1,1,"record_equal","tenfold","M2","record_equal",10,0.777777777777778
Inf,0,0,"record_equal","tenfold","M2","species_equal",1,1
0.793722002485426,0,0.444444444444444,"record_equal","tenfold","M2","species_equal",1,1
0.789442516968642,0,0.666666666666667,"record_equal","tenfold","M2","species_equal",1,1
0.521085602033744,0,1,"record_equal","tenfold","M2","species_equal",1,1
0.509715092955327,1,1,"record_equal","tenfold","M2","species_equal",1,1
Inf,0,0,"record_equal","tenfold","M2","species_equal",2,0.74
0.819680119706978,0,0.2,"record_equal","tenfold","M2","species_equal",2,0.74
0.791594715562414,0.2,0.8,"record_equal","tenfold","M2","species_equal",2,0.74
0.512122779795219,1,0.8,"record_equal","tenfold","M2","species_equal",2,0.74
0.25239071708517,1,1,"record_equal","tenfold","M2","species_equal",2,0.74
Inf,0,0,"record_equal","tenfold","M2","species_equal",3,0.861111111111111
0.817027893750638,0,0.166666666666667,"record_equal","tenfold","M2","species_equal",3,0.861111111111111
0.782425742594019,0.333333333333333,1,"record_equal","tenfold","M2","species_equal",3,0.861111111111111
0.281589340634586,1,1,"record_equal","tenfold","M2","species_equal",3,0.861111111111111
Inf,0,0,"record_equal","tenfold","M2","species_equal",4,0.75
0.809660044370499,0,0.1,"record_equal","tenfold","M2","species_equal",4,0.75
0.783964518049086,0,0.65,"record_equal","tenfold","M2","species_equal",4,0.75
0.765925911282062,1,0.85,"record_equal","tenfold","M2","species_equal",4,0.75
0.661564895266081,1,1,"record_equal","tenfold","M2","species_equal",4,0.75
Inf,0,0,"record_equal","tenfold","M2","species_equal",5,0.266666666666667
0.797511327856821,1,0.533333333333333,"record_equal","tenfold","M2","species_equal",5,0.266666666666667
0.765330213774733,1,0.933333333333333,"record_equal","tenfold","M2","species_equal",5,0.266666666666667
0.504606181183184,1,1,"record_equal","tenfold","M2","species_equal",5,0.266666666666667
Inf,0,0,"record_equal","tenfold","M2","species_equal",6,0.142857142857143
0.885624804454811,0.857142857142857,0,"record_equal","tenfold","M2","species_equal",6,0.142857142857143
0.806134533562088,0.857142857142857,1,"record_equal","tenfold","M2","species_equal",6,0.142857142857143
0.5486537532425,1,1,"record_equal","tenfold","M2","species_equal",6,0.142857142857143
Inf,0,0,"record_equal","tenfold","M2","species_equal",7,1
0.803493389878418,0,0.545454545454545,"record_equal","tenfold","M2","species_equal",7,1
0.769252160083591,0,1,"record_equal","tenfold","M2","species_equal",7,1
0.236939305314656,1,1,"record_equal","tenfold","M2","species_equal",7,1
Inf,0,0,"record_equal","tenfold","M2","species_equal",8,0.914285714285714
0.808682308535784,0,0.571428571428571,"record_equal","tenfold","M2","species_equal",8,0.914285714285714
0.783757923001131,0.2,0.785714285714286,"record_equal","tenfold","M2","species_equal",8,0.914285714285714
0.719520347707664,0.4,1,"record_equal","tenfold","M2","species_equal",8,0.914285714285714
0.379445874159257,1,1,"record_equal","tenfold","M2","species_equal",8,0.914285714285714
Inf,0,0,"record_equal","tenfold","M2","species_equal",9,0.842592592592593
0.813232315352125,0,0.222222222222222,"record_equal","tenfold","M2","species_equal",9,0.842592592592593
0.799589520087021,0.333333333333333,0.888888888888889,"record_equal","tenfold","M2","species_equal",9,0.842592592592593
0.736803764393238,0.5,1,"record_equal","tenfold","M2","species_equal",9,0.842592592592593
0.5455312975757,1,1,"record_equal","tenfold","M2","species_equal",9,0.842592592592593
Inf,0,0,"record_equal","tenfold","M2","species_equal",10,0.777777777777778
0.858975377351387,0.166666666666667,0,"record_equal","tenfold","M2","species_equal",10,0.777777777777778
0.795312239724022,0.166666666666667,0.333333333333333,"record_equal","tenfold","M2","species_equal",10,0.777777777777778
0.498412886095809,0.333333333333333,1,"record_equal","tenfold","M2","species_equal",10,0.777777777777778
0.232209290006031,1,1,"record_equal","tenfold","M2","species_equal",10,0.777777777777778
Inf,0,0,"record_equal","tenfold","M3","record_equal",1,1
0.834324828949167,0,0.222222222222222,"record_equal","tenfold","M3","record_equal",1,1
0.817180096012029,0,0.444444444444444,"record_equal","tenfold","M3","record_equal",1,1
0.619527231377172,0,0.666666666666667,"record_equal","tenfold","M3","record_equal",1,1
0.592226526591893,0,1,"record_equal","tenfold","M3","record_equal",1,1
0.576528556766428,1,1,"record_equal","tenfold","M3","record_equal",1,1
Inf,0,0,"record_equal","tenfold","M3","record_equal",2,0.7
0.856522702970485,0.2,0.6,"record_equal","tenfold","M3","record_equal",2,0.7
0.829604551241524,0.2,0.8,"record_equal","tenfold","M3","record_equal",2,0.7
0.660858065247082,1,0.8,"record_equal","tenfold","M3","record_equal",2,0.7
0.472937163271511,1,1,"record_equal","tenfold","M3","record_equal",2,0.7
Inf,0,0,"record_equal","tenfold","M3","record_equal",3,0.861111111111111
0.897417896169346,0,0.166666666666667,"record_equal","tenfold","M3","record_equal",3,0.861111111111111
0.841191794346464,0.333333333333333,1,"record_equal","tenfold","M3","record_equal",3,0.861111111111111
0.259805924605028,1,1,"record_equal","tenfold","M3","record_equal",3,0.861111111111111
Inf,0,0,"record_equal","tenfold","M3","record_equal",4,0.65
0.846655510136675,0,0.55,"record_equal","tenfold","M3","record_equal",4,0.65
0.823789286680245,1,0.75,"record_equal","tenfold","M3","record_equal",4,0.65
0.806543044791936,1,0.85,"record_equal","tenfold","M3","record_equal",4,0.65
0.679027147810672,1,1,"record_equal","tenfold","M3","record_equal",4,0.65
Inf,0,0,"record_equal","tenfold","M3","record_equal",5,0.666666666666667
0.823740627050601,0,0.4,"record_equal","tenfold","M3","record_equal",5,0.666666666666667
0.716936453604572,1,0.933333333333333,"record_equal","tenfold","M3","record_equal",5,0.666666666666667
0.508625151354026,1,1,"record_equal","tenfold","M3","record_equal",5,0.666666666666667
Inf,0,0,"record_equal","tenfold","M3","record_equal",6,0.69047619047619
0.87328571314955,0.285714285714286,0,"record_equal","tenfold","M3","record_equal",6,0.69047619047619
0.847103869241892,0.285714285714286,0.958333333333333,"record_equal","tenfold","M3","record_equal",6,0.69047619047619
0.763858284683092,0.857142857142857,0.958333333333333,"record_equal","tenfold","M3","record_equal",6,0.69047619047619
0.689088337389205,0.857142857142857,1,"record_equal","tenfold","M3","record_equal",6,0.69047619047619
0.62808047273163,1,1,"record_equal","tenfold","M3","record_equal",6,0.69047619047619
Inf,0,0,"record_equal","tenfold","M3","record_equal",7,1
0.841693902672595,0,0.0909090909090909,"record_equal","tenfold","M3","record_equal",7,1
0.824795734878691,0,0.363636363636364,"record_equal","tenfold","M3","record_equal",7,1
0.800785736795592,0,0.818181818181818,"record_equal","tenfold","M3","record_equal",7,1
0.515643514594707,0,1,"record_equal","tenfold","M3","record_equal",7,1
0.295114229166609,1,1,"record_equal","tenfold","M3","record_equal",7,1
Inf,0,0,"record_equal","tenfold","M3","record_equal",8,0.828571428571429
0.84237863491204,0,0.142857142857143,"record_equal","tenfold","M3","record_equal",8,0.828571428571429
0.833271956100035,0.2,0.357142857142857,"record_equal","tenfold","M3","record_equal",8,0.828571428571429
0.792223973488032,0.2,0.785714285714286,"record_equal","tenfold","M3","record_equal",8,0.828571428571429
0.772634141819839,0.4,1,"record_equal","tenfold","M3","record_equal",8,0.828571428571429
0.410273570297999,1,1,"record_equal","tenfold","M3","record_equal",8,0.828571428571429
Inf,0,0,"record_equal","tenfold","M3","record_equal",9,0.694444444444444
0.867964986894691,0.166666666666667,0.111111111111111,"record_equal","tenfold","M3","record_equal",9,0.694444444444444
0.829474193925175,0.166666666666667,0.222222222222222,"record_equal","tenfold","M3","record_equal",9,0.694444444444444
0.81998729403139,0.5,0.888888888888889,"record_equal","tenfold","M3","record_equal",9,0.694444444444444
0.719487128166039,0.5,1,"record_equal","tenfold","M3","record_equal",9,0.694444444444444
0.648092799250014,1,1,"record_equal","tenfold","M3","record_equal",9,0.694444444444444
Inf,0,0,"record_equal","tenfold","M3","record_equal",10,0.888888888888889
0.911072672584419,0,0.333333333333333,"record_equal","tenfold","M3","record_equal",10,0.888888888888889
0.805820998292587,0.166666666666667,0.333333333333333,"record_equal","tenfold","M3","record_equal",10,0.888888888888889
0.591129110119237,0.166666666666667,1,"record_equal","tenfold","M3","record_equal",10,0.888888888888889
0.553826706890807,0.333333333333333,1,"record_equal","tenfold","M3","record_equal",10,0.888888888888889
0.31376402032036,1,1,"record_equal","tenfold","M3","record_equal",10,0.888888888888889
Inf,0,0,"record_equal","tenfold","M3","species_equal",1,0.666666666666667
0.814283400996463,0,0.222222222222222,"record_equal","tenfold","M3","species_equal",1,0.666666666666667
0.762335246335486,0,0.444444444444444,"record_equal","tenfold","M3","species_equal",1,0.666666666666667
0.739483006497782,0,0.666666666666667,"record_equal","tenfold","M3","species_equal",1,0.666666666666667
0.590786206226661,1,0.666666666666667,"record_equal","tenfold","M3","species_equal",1,0.666666666666667
0.550564855613074,1,1,"record_equal","tenfold","M3","species_equal",1,0.666666666666667
Inf,0,0,"record_equal","tenfold","M3","species_equal",2,0.7
0.819714612537451,0.2,0.6,"record_equal","tenfold","M3","species_equal",2,0.7
0.761461490710617,0.2,0.8,"record_equal","tenfold","M3","species_equal",2,0.7
0.595660544850394,1,0.8,"record_equal","tenfold","M3","species_equal",2,0.7
0.413962636646102,1,1,"record_equal","tenfold","M3","species_equal",2,0.7
Inf,0,0,"record_equal","tenfold","M3","species_equal",3,0.861111111111111
0.819089863604101,0,0.166666666666667,"record_equal","tenfold","M3","species_equal",3,0.861111111111111
0.815349242045199,0.333333333333333,1,"record_equal","tenfold","M3","species_equal",3,0.861111111111111
0.250128241640854,1,1,"record_equal","tenfold","M3","species_equal",3,0.861111111111111
Inf,0,0,"record_equal","tenfold","M3","species_equal",4,0.65
0.828925095675856,0,0.55,"record_equal","tenfold","M3","species_equal",4,0.65
0.803203445961297,1,0.75,"record_equal","tenfold","M3","species_equal",4,0.65
0.754318473758501,1,0.85,"record_equal","tenfold","M3","species_equal",4,0.65
0.690396810058147,1,1,"record_equal","tenfold","M3","species_equal",4,0.65
Inf,0,0,"record_equal","tenfold","M3","species_equal",5,0.666666666666667
0.792604527710431,0,0.4,"record_equal","tenfold","M3","species_equal",5,0.666666666666667
0.649066506758643,1,0.933333333333333,"record_equal","tenfold","M3","species_equal",5,0.666666666666667
0.501404499110039,1,1,"record_equal","tenfold","M3","species_equal",5,0.666666666666667
Inf,0,0,"record_equal","tenfold","M3","species_equal",6,0.964285714285714
0.860443887482807,0,0.958333333333333,"record_equal","tenfold","M3","species_equal",6,0.964285714285714
0.852060825159454,0.285714285714286,0.958333333333333,"record_equal","tenfold","M3","species_equal",6,0.964285714285714
0.71103361953257,0.857142857142857,0.958333333333333,"record_equal","tenfold","M3","species_equal",6,0.964285714285714
0.670735932567311,0.857142857142857,1,"record_equal","tenfold","M3","species_equal",6,0.964285714285714
0.643981396438348,1,1,"record_equal","tenfold","M3","species_equal",6,0.964285714285714
Inf,0,0,"record_equal","tenfold","M3","species_equal",7,1
0.851800026250165,0,0.0909090909090909,"record_equal","tenfold","M3","species_equal",7,1
0.802264658554891,0,0.363636363636364,"record_equal","tenfold","M3","species_equal",7,1
0.756905606184703,0,0.818181818181818,"record_equal","tenfold","M3","species_equal",7,1
0.568176296750943,0,1,"record_equal","tenfold","M3","species_equal",7,1
0.263910663026776,1,1,"record_equal","tenfold","M3","species_equal",7,1
Inf,0,0,"record_equal","tenfold","M3","species_equal",8,0.828571428571429
0.851271280700728,0,0.142857142857143,"record_equal","tenfold","M3","species_equal",8,0.828571428571429
0.809372647095307,0.2,0.357142857142857,"record_equal","tenfold","M3","species_equal",8,0.828571428571429
0.754594315368159,0.2,0.785714285714286,"record_equal","tenfold","M3","species_equal",8,0.828571428571429
0.745359175563326,0.4,1,"record_equal","tenfold","M3","species_equal",8,0.828571428571429
0.374923820340676,1,1,"record_equal","tenfold","M3","species_equal",8,0.828571428571429
Inf,0,0,"record_equal","tenfold","M3","species_equal",9,0.657407407407407
0.842434283196092,0.166666666666667,0.111111111111111,"record_equal","tenfold","M3","species_equal",9,0.657407407407407
0.800016444728583,0.5,0.777777777777778,"record_equal","tenfold","M3","species_equal",9,0.657407407407407
0.776342927373526,0.5,0.888888888888889,"record_equal","tenfold","M3","species_equal",9,0.657407407407407
0.771080093683338,0.5,1,"record_equal","tenfold","M3","species_equal",9,0.657407407407407
0.616555340023766,1,1,"record_equal","tenfold","M3","species_equal",9,0.657407407407407
Inf,0,0,"record_equal","tenfold","M3","species_equal",10,0.777777777777778
0.870000225323799,0,0.333333333333333,"record_equal","tenfold","M3","species_equal",10,0.777777777777778
0.814409518015608,0.166666666666667,0.333333333333333,"record_equal","tenfold","M3","species_equal",10,0.777777777777778
0.580257090638793,0.333333333333333,0.333333333333333,"record_equal","tenfold","M3","species_equal",10,0.777777777777778
0.563182890591003,0.333333333333333,1,"record_equal","tenfold","M3","species_equal",10,0.777777777777778
0.184439209187504,1,1,"record_equal","tenfold","M3","species_equal",10,0.777777777777778
Inf,0,0,"species_equal","fivefold","Null","record_equal",1,0.5
0.761226369430631,1,1,"species_equal","fivefold","Null","record_equal",1,0.5
Inf,0,0,"species_equal","fivefold","Null","record_equal",2,0.5
0.808041890443593,1,1,"species_equal","fivefold","Null","record_equal",2,0.5
Inf,0,0,"species_equal","fivefold","Null","record_equal",3,0.5
0.765859308506557,1,1,"species_equal","fivefold","Null","record_equal",3,0.5
Inf,0,0,"species_equal","fivefold","Null","record_equal",4,0.5
0.670614467081798,1,1,"species_equal","fivefold","Null","record_equal",4,0.5
Inf,0,0,"species_equal","fivefold","Null","record_equal",5,0.5
0.764205716974947,1,1,"species_equal","fivefold","Null","record_equal",5,0.5
Inf,0,0,"species_equal","fivefold","Null","species_equal",1,0.5
0.687259792201258,1,1,"species_equal","fivefold","Null","species_equal",1,0.5
Inf,0,0,"species_equal","fivefold","Null","species_equal",2,0.5
0.73915918930201,1,1,"species_equal","fivefold","Null","species_equal",2,0.5
Inf,0,0,"species_equal","fivefold","Null","species_equal",3,0.5
0.683445975044472,1,1,"species_equal","fivefold","Null","species_equal",3,0.5
Inf,0,0,"species_equal","fivefold","Null","species_equal",4,0.5
0.667588873781338,1,1,"species_equal","fivefold","Null","species_equal",4,0.5
Inf,0,0,"species_equal","fivefold","Null","species_equal",5,0.5
0.679692947500751,1,1,"species_equal","fivefold","Null","species_equal",5,0.5
Inf,0,0,"species_equal","fivefold","M1","record_equal",1,0.857045143638851
0.864204330410039,0,0.27906976744186,"species_equal","fivefold","M1","record_equal",1,0.857045143638851
0.839866838982329,0.205882352941176,0.616279069767442,"species_equal","fivefold","M1","record_equal",1,0.857045143638851
0.767241905869522,0.294117647058823,0.720930232558139,"species_equal","fivefold","M1","record_equal",1,0.857045143638851
0.746825004120993,0.294117647058823,0.86046511627907,"species_equal","fivefold","M1","record_equal",1,0.857045143638851
0.718649406505276,0.294117647058823,1,"species_equal","fivefold","M1","record_equal",1,0.857045143638851
0.62371704153284,0.647058823529412,1,"species_equal","fivefold","M1","record_equal",1,0.857045143638851
0.252975306391936,1,1,"species_equal","fivefold","M1","record_equal",1,0.857045143638851
Inf,0,0,"species_equal","fivefold","M1","record_equal",2,0.78
0.876722345398707,0.2,0.6,"species_equal","fivefold","M1","record_equal",2,0.78
0.860667484403942,0.2,0.8,"species_equal","fivefold","M1","record_equal",2,0.78
0.726216494222929,0.6,0.8,"species_equal","fivefold","M1","record_equal",2,0.78
0.58918356751113,0.6,1,"species_equal","fivefold","M1","record_equal",2,0.78
0.373635784154495,1,1,"species_equal","fivefold","M1","record_equal",2,0.78
Inf,0,0,"species_equal","fivefold","M1","record_equal",3,0.932601880877743
0.859930783277936,0,0.275862068965517,"species_equal","fivefold","M1","record_equal",3,0.932601880877743
0.826684730215428,0,0.827586206896552,"species_equal","fivefold","M1","record_equal",3,0.932601880877743
0.7822876969002,0.181818181818182,0.896551724137931,"species_equal","fivefold","M1","record_equal",3,0.932601880877743
0.775556664074135,0.545454545454546,0.896551724137931,"species_equal","fivefold","M1","record_equal",3,0.932601880877743
0.724795821937417,0.636363636363636,1,"species_equal","fivefold","M1","record_equal",3,0.932601880877743
0.310597867329748,1,1,"species_equal","fivefold","M1","record_equal",3,0.932601880877743
Inf,0,0,"species_equal","fivefold","M1","record_equal",4,0.543365455893254
0.837430181075521,0,0.126760563380282,"species_equal","fivefold","M1","record_equal",4,0.543365455893254
0.797640200311811,0.526315789473684,0.366197183098592,"species_equal","fivefold","M1","record_equal",4,0.543365455893254
0.773493588713109,0.526315789473684,0.492957746478873,"species_equal","fivefold","M1","record_equal",4,0.543365455893254
0.754377719911228,0.526315789473684,0.873239436619718,"species_equal","fivefold","M1","record_equal",4,0.543365455893254
0.447355112161177,1,0.873239436619718,"species_equal","fivefold","M1","record_equal",4,0.543365455893254
0.304693946504775,1,1,"species_equal","fivefold","M1","record_equal",4,0.543365455893254
Inf,0,0,"species_equal","fivefold","M1","record_equal",5,0.824030445813701
0.855053662658711,0,0.404494382022472,"species_equal","fivefold","M1","record_equal",5,0.824030445813701
0.853745214676032,0.225806451612903,0.730337078651686,"species_equal","fivefold","M1","record_equal",5,0.824030445813701
0.614567021025863,0.612903225806452,0.865168539325843,"species_equal","fivefold","M1","record_equal",5,0.824030445813701
0.469005179886048,0.612903225806452,1,"species_equal","fivefold","M1","record_equal",5,0.824030445813701
0.249416517097268,1,1,"species_equal","fivefold","M1","record_equal",5,0.824030445813701
Inf,0,0,"species_equal","fivefold","M1","species_equal",1,0.857045143638851
0.85201222649068,0,0.27906976744186,"species_equal","fivefold","M1","species_equal",1,0.857045143638851
0.790623148706071,0.205882352941176,0.616279069767442,"species_equal","fivefold","M1","species_equal",1,0.857045143638851
0.726685332898763,0.294117647058823,0.720930232558139,"species_equal","fivefold","M1","species_equal",1,0.857045143638851
0.697206494743819,0.294117647058823,0.86046511627907,"species_equal","fivefold","M1","species_equal",1,0.857045143638851
0.607604188684191,0.294117647058823,1,"species_equal","fivefold","M1","species_equal",1,0.857045143638851
0.592326496120846,0.647058823529412,1,"species_equal","fivefold","M1","species_equal",1,0.857045143638851
0.223517917524,1,1,"species_equal","fivefold","M1","species_equal",1,0.857045143638851
Inf,0,0,"species_equal","fivefold","M1","species_equal",2,0.78
0.876416867896131,0.2,0.6,"species_equal","fivefold","M1","species_equal",2,0.78
0.83370362143724,0.2,0.8,"species_equal","fivefold","M1","species_equal",2,0.78
0.646701679554431,0.6,0.8,"species_equal","fivefold","M1","species_equal",2,0.78
0.491680880028118,0.6,1,"species_equal","fivefold","M1","species_equal",2,0.78
0.268288392045198,1,1,"species_equal","fivefold","M1","species_equal",2,0.78
Inf,0,0,"species_equal","fivefold","M1","species_equal",3,0.706896551724138
0.863846556846989,0,0.275862068965517,"species_equal","fivefold","M1","species_equal",3,0.706896551724138
0.785497181997187,0.363636363636364,0.275862068965517,"species_equal","fivefold","M1","species_equal",3,0.706896551724138
0.777455539373978,0.363636363636364,0.827586206896552,"species_equal","fivefold","M1","species_equal",3,0.706896551724138
0.73592732976833,0.545454545454546,0.896551724137931,"species_equal","fivefold","M1","species_equal",3,0.706896551724138
0.668508850536474,0.636363636363636,1,"species_equal","fivefold","M1","species_equal",3,0.706896551724138
0.263274922759077,1,1,"species_equal","fivefold","M1","species_equal",3,0.706896551724138
Inf,0,0,"species_equal","fivefold","M1","species_equal",4,0.543365455893254
0.83894638592469,0,0.126760563380282,"species_equal","fivefold","M1","species_equal",4,0.543365455893254
