"Scope","Design","Fold","Route","TrainWeighting","EvalWeighting","Family","Model","Reference","Difference","SE_approx","CI95_lower","CI95_upper","Z_approx","P_approx","IntervalStatus","UncertaintyScope","RecordsUsed","SpeciesUsed","BootstrapReplicates","P_BH"
"fold","tenfold",3,"binary","species_equal","record_equal","model_vs_null","M3","Null",0.2532940737821,0.186843311168347,0.0420167386546579,0.783703455900072,1.35564967350573,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",4,"binary","species_equal","record_equal","model_vs_null","M1","Null",0.132696603110437,0.0458782434532048,0.0173978320822583,0.190253184447177,2.89236450924251,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",4,"binary","species_equal","record_equal","model_vs_null","M2","Null",0.112570329941195,0.0426234601730712,0.00613173567308059,0.165789627075253,2.64104156453059,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",4,"binary","species_equal","record_equal","model_vs_null","M3","Null",0.141923913563931,0.056178591914711,0.00131553195349415,0.207371251885366,2.52629887519068,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",5,"binary","species_equal","record_equal","model_vs_null","M1","Null",0.0371062058156619,0.0733996176844239,-0.143307126511028,0.170264670290624,0.505536772346652,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",5,"binary","species_equal","record_equal","model_vs_null","M2","Null",0.0999971661210396,0.0420106312169587,-0.0316533926023795,0.146859081776216,2.38028240053372,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",5,"binary","species_equal","record_equal","model_vs_null","M3","Null",0.0441198440119074,0.0604959260358492,-0.0470795349095999,0.181876082309969,0.729302730001398,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",6,"binary","species_equal","record_equal","model_vs_null","M1","Null",-0.0212268286865584,0.243199609103671,-0.706904378237582,0.127646275694761,-0.0872815082425146,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",6,"binary","species_equal","record_equal","model_vs_null","M2","Null",-0.0713719003853542,0.291914678556018,-0.805764685295497,0.136205354286587,-0.24449575724798,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",6,"binary","species_equal","record_equal","model_vs_null","M3","Null",0.0996074544157103,0.14404547835376,-0.342400832573298,0.171236762633608,0.691500042584364,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",7,"binary","species_equal","record_equal","model_vs_null","M1","Null",0.219330796801569,0.0826669989760326,0.111227986684781,0.46469004816746,2.65318445713941,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",7,"binary","species_equal","record_equal","model_vs_null","M2","Null",0.20763059391679,0.0815729767559312,0.127810485048494,0.447601354893821,2.54533550415877,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",7,"binary","species_equal","record_equal","model_vs_null","M3","Null",0.144616407108707,0.101068355219545,-0.00663228858647632,0.3938763424358,1.43087721962592,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",8,"binary","species_equal","record_equal","model_vs_null","M1","Null",0.228710254171862,0.128851054389354,0.0273388801770497,0.546171781489323,1.77499714888447,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",8,"binary","species_equal","record_equal","model_vs_null","M2","Null",0.179031279425921,0.100481102213061,0.0231367542974976,0.426240297702619,1.78174079984017,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",8,"binary","species_equal","record_equal","model_vs_null","M3","Null",0.16264565177549,0.104801791477085,0.0252595922351753,0.427058517838099,1.55193579692818,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",9,"binary","species_equal","record_equal","model_vs_null","M1","Null",0.0651733119864889,0.0750318215169188,-0.0180563564165751,0.259375871593638,0.868608953759613,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",9,"binary","species_equal","record_equal","model_vs_null","M2","Null",0.0959727005319966,0.0907687569089148,-0.00108686449653027,0.322445018931893,1.05733188158899,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",9,"binary","species_equal","record_equal","model_vs_null","M3","Null",0.0299997798486141,0.0696327346815339,-0.0894274587646101,0.192925910060598,0.430828689779576,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",10,"binary","species_equal","record_equal","model_vs_null","M1","Null",0.403241973484872,0.327627977284844,-0.308124310551294,0.8603761981146,1.23079224438238,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",10,"binary","species_equal","record_equal","model_vs_null","M2","Null",0.375115276590744,0.359581859720582,-0.391747373343842,0.869873077314153,1.04319855535046,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",10,"binary","species_equal","record_equal","model_vs_null","M3","Null",0.449783959331621,0.339279844002991,-0.230650636506816,0.915405296044632,1.32570197517438,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",1,"joint_bb","record_equal","record_equal","model_vs_null","M1","Null",0.227366760452529,0.118975103382753,-0.0233001297045137,0.438200299399203,1.91104486558899,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",1,"joint_bb","record_equal","record_equal","model_vs_null","M2","Null",0.267520292732427,0.149976941875048,-0.0222371816794124,0.532083852784731,1.78374281664784,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",1,"joint_bb","record_equal","record_equal","model_vs_null","M3","Null",0.326450921055582,0.201980402905305,-0.045130669194277,0.686069758495743,1.61625046964894,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",2,"joint_bb","record_equal","record_equal","model_vs_null","M1","Null",-0.0346314847581737,0.101371488663357,-0.193549402257728,0.184894867761185,-0.341629438561181,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",2,"joint_bb","record_equal","record_equal","model_vs_null","M2","Null",-0.0213412199974296,0.110001017030495,-0.211298298116928,0.189056237934046,-0.194009297127801,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",2,"joint_bb","record_equal","record_equal","model_vs_null","M3","Null",-0.0362385530074428,0.115269111385898,-0.217042266402215,0.255564058785577,-0.314382166841932,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",3,"joint_bb","record_equal","record_equal","model_vs_null","M1","Null",-0.165540922901881,0.489636041671225,-1.33793059791667,0.615238964699557,-0.338089741794449,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",3,"joint_bb","record_equal","record_equal","model_vs_null","M2","Null",-0.0952128336996412,0.486327703254326,-1.28811358876548,0.678808400422938,-0.195779169194993,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",3,"joint_bb","record_equal","record_equal","model_vs_null","M3","Null",-0.0354987409011418,0.328304252961898,-0.738204644681286,0.654442933932098,-0.108127569414283,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",4,"joint_bb","record_equal","record_equal","model_vs_null","M1","Null",0.0125864543569323,0.0245368193926863,-0.053903574081756,0.031896669768061,0.512961935102475,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",4,"joint_bb","record_equal","record_equal","model_vs_null","M2","Null",0.0301592297238782,0.0120257752966881,-0.000528602330867307,0.0436158134236535,2.50788235933396,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",4,"joint_bb","record_equal","record_equal","model_vs_null","M3","Null",0.137975328959017,0.0379865741157679,0.0333499037752307,0.162710297398591,3.63221301659169,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",5,"joint_bb","record_equal","record_equal","model_vs_null","M1","Null",-0.00638475031769847,0.235542027675216,-0.365331271617482,0.502170597134041,-0.0271066288284751,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",5,"joint_bb","record_equal","record_equal","model_vs_null","M2","Null",0.0351167354244475,0.220999677395983,-0.284043871084736,0.529787122198864,0.158899487267242,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",5,"joint_bb","record_equal","record_equal","model_vs_null","M3","Null",0.121071855586467,0.17295862915048,-0.0422628688784536,0.603711352647265,0.700004713156753,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",6,"joint_bb","record_equal","record_equal","model_vs_null","M1","Null",0.171240800024289,0.0421491136241697,0.0810014900501526,0.215841316710477,4.06273786801754,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",6,"joint_bb","record_equal","record_equal","model_vs_null","M2","Null",0.171291932706916,0.038975444174452,0.0880947900993795,0.212351996715674,4.39486800818028,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",6,"joint_bb","record_equal","record_equal","model_vs_null","M3","Null",0.0750351441358026,0.0486421080973946,-0.0640277842236437,0.11571863803362,1.54259646776743,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",7,"joint_bb","record_equal","record_equal","model_vs_null","M1","Null",0.087966890655045,0.00950829372496441,0.064168911605153,0.103274531255914,9.25159583828215,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",7,"joint_bb","record_equal","record_equal","model_vs_null","M2","Null",0.0965440466490874,0.0124165895124324,0.0808175660385228,0.134567283709089,7.77540777621907,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",7,"joint_bb","record_equal","record_equal","model_vs_null","M3","Null",0.126578567389433,0.0285249886571547,0.0924672160640195,0.193818840544137,4.4374624968583,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",8,"joint_bb","record_equal","record_equal","model_vs_null","M1","Null",0.053466800482294,0.0788438285532378,-0.0581063931879577,0.240491894722305,0.67813551755914,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",8,"joint_bb","record_equal","record_equal","model_vs_null","M2","Null",0.130047738119533,0.101180124100289,-0.0241326268526322,0.376957341852857,1.28530913829113,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",8,"joint_bb","record_equal","record_equal","model_vs_null","M3","Null",0.12149880319639,0.135145017594842,-0.0739846749379142,0.443317231584323,0.899025397744497,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",9,"joint_bb","record_equal","record_equal","model_vs_null","M1","Null",-0.214530396567557,0.30848770140236,-0.876871875373966,0.363076261609959,-0.695426091841972,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",9,"joint_bb","record_equal","record_equal","model_vs_null","M2","Null",-0.179772691586473,0.315599014395162,-0.808489936631883,0.41473153238406,-0.569623742111497,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",9,"joint_bb","record_equal","record_equal","model_vs_null","M3","Null",-0.148323314902988,0.32709400711568,-0.692710973782565,0.581813490960878,-0.453457757330699,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",10,"joint_bb","record_equal","record_equal","model_vs_null","M1","Null",-0.0632547762326716,0.0917124428407295,-0.277449347298413,0.0552255322063345,-0.689707680587265,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",10,"joint_bb","record_equal","record_equal","model_vs_null","M2","Null",-0.00533552179645874,0.0655355026273346,-0.160710214435097,0.0741069242662476,-0.0814142195078446,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",10,"joint_bb","record_equal","record_equal","model_vs_null","M3","Null",-0.121802154538916,0.100605794119129,-0.34755363141678,0.0499160174757056,-1.21068727308775,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",1,"joint_bb","species_equal","record_equal","model_vs_null","M1","Null",0.183407633710947,0.10406611860625,-0.0402857862817749,0.355097877528677,1.76241447425264,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",1,"joint_bb","species_equal","record_equal","model_vs_null","M2","Null",0.260949994656945,0.161411142980823,-0.036364673271603,0.557520541391785,1.61667893453891,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",1,"joint_bb","species_equal","record_equal","model_vs_null","M3","Null",0.201911991001765,0.202189256216398,-0.189910049029337,0.575403608402254,0.998628684729242,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",2,"joint_bb","species_equal","record_equal","model_vs_null","M1","Null",0.010822241323562,0.0679037292354502,-0.136557043921968,0.143026546959115,0.159376244065136,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",2,"joint_bb","species_equal","record_equal","model_vs_null","M2","Null",0.0165292708052421,0.0946196989471348,-0.158993382865301,0.216282302347075,0.174691644437351,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",2,"joint_bb","species_equal","record_equal","model_vs_null","M3","Null",-0.061330518507002,0.142682210241481,-0.419978923105413,0.204854522588659,-0.429839980774086,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",3,"joint_bb","species_equal","record_equal","model_vs_null","M1","Null",-0.446205045751986,0.730037020000375,-2.27985282999242,0.516608085309323,-0.611208792879787,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",3,"joint_bb","species_equal","record_equal","model_vs_null","M2","Null",-0.174519550480628,0.497590728957039,-1.40179515782245,0.617255037465074,-0.350729103909201,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",3,"joint_bb","species_equal","record_equal","model_vs_null","M3","Null",-0.0582538996200821,0.317621360072924,-0.728584384236001,0.613769459365058,-0.183406744454175,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",4,"joint_bb","species_equal","record_equal","model_vs_null","M1","Null",0.0718466540081346,0.0464973262785528,-0.0383003420333742,0.108562319355304,1.54517818030484,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",4,"joint_bb","species_equal","record_equal","model_vs_null","M2","Null",0.0964746919286827,0.029707609955793,0.00832265490893569,0.116472369199292,3.24747403349659,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",4,"joint_bb","species_equal","record_equal","model_vs_null","M3","Null",0.228507780310357,0.0775916491300511,0.062023113849055,0.287499228290691,2.94500481523928,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",5,"joint_bb","species_equal","record_equal","model_vs_null","M1","Null",-0.0227893430831945,0.186823039725007,-0.377314689058278,0.342577978287819,-0.121983579309807,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",5,"joint_bb","species_equal","record_equal","model_vs_null","M2","Null",-0.00416993164803506,0.173028829087864,-0.322580374656645,0.342812522130521,-0.0240996351302682,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",5,"joint_bb","species_equal","record_equal","model_vs_null","M3","Null",0.0649672942204334,0.136283275851523,-0.115140269674665,0.380672197293436,0.476707753130426,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",6,"joint_bb","species_equal","record_equal","model_vs_null","M1","Null",0.187843053446414,0.0507846615874422,0.0882975335347878,0.240578836961789,3.69881471244978,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",6,"joint_bb","species_equal","record_equal","model_vs_null","M2","Null",0.200346772870834,0.0447940446360648,0.109006092200482,0.247622938823109,4.47262073560398,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",6,"joint_bb","species_equal","record_equal","model_vs_null","M3","Null",0.156935559164493,0.053939487436014,0.014387465092082,0.205597487623466,2.90947442447721,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",7,"joint_bb","species_equal","record_equal","model_vs_null","M1","Null",0.108037618910562,0.0265022081470353,0.0859092528682645,0.182016651439928,4.07655159566949,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",7,"joint_bb","species_equal","record_equal","model_vs_null","M2","Null",0.135741608476641,0.0284087581208351,0.111716992241358,0.21481104503407,4.77816059045143,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",7,"joint_bb","species_equal","record_equal","model_vs_null","M3","Null",0.0950123243914544,0.0857302543249952,0.00829682291323914,0.293420586575986,1.10827064657095,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",8,"joint_bb","species_equal","record_equal","model_vs_null","M1","Null",0.123873383214394,0.0721064141158786,0.0118017928070708,0.283479558185612,1.7179246081399,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",8,"joint_bb","species_equal","record_equal","model_vs_null","M2","Null",0.15209787900311,0.0855219271935638,0.00687350078335371,0.335997301641601,1.77846645876985,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",8,"joint_bb","species_equal","record_equal","model_vs_null","M3","Null",0.174295232525026,0.118664494537484,-0.0330866192984372,0.426114786533288,1.46880693508511,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",9,"joint_bb","species_equal","record_equal","model_vs_null","M1","Null",-0.298295837976974,0.34388043165866,-1.08283866631938,0.299352576011856,-0.867440570951317,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",9,"joint_bb","species_equal","record_equal","model_vs_null","M2","Null",-0.245563564292731,0.38248993828132,-1.12890024859989,0.426705466982634,-0.642013134766749,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",9,"joint_bb","species_equal","record_equal","model_vs_null","M3","Null",-0.318715120174915,0.356164479625205,-0.944128820847978,0.478509713293999,-0.89485374990314,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",10,"joint_bb","species_equal","record_equal","model_vs_null","M1","Null",0.00946914820240986,0.116599464905675,-0.280060697723784,0.180156584132722,0.0812109061569889,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",10,"joint_bb","species_equal","record_equal","model_vs_null","M2","Null",0.07155889844942,0.0896664506429645,-0.134744963137787,0.208445129842271,0.798056552214322,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",10,"joint_bb","species_equal","record_equal","model_vs_null","M3","Null",-0.104270309958486,0.214973489755103,-0.621138107701655,0.195799785614454,-0.485037992718409,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","fivefold",1,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.177657318869699,0.111827794677453,0.00557313932154881,0.427214824403642,1.58866871498378,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",20,10,2000,
"fold","fivefold",1,"binary","record_equal","species_equal","model_vs_null","M2","Null",0.188609274201535,0.112876528809059,0.0122812699240377,0.435909666394319,1.67093439346088,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",20,10,2000,
"fold","fivefold",1,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.14266106392326,0.129175512341667,-0.0762842209705221,0.417783873108127,1.10439712091812,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",20,10,2000,
"fold","fivefold",2,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.262454025046389,0.163738514677774,-0.0380070385124064,0.616068579047185,1.60288509739374,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",24,10,2000,
"fold","fivefold",2,"binary","record_equal","species_equal","model_vs_null","M2","Null",0.304134659832438,0.144085111140857,0.0437959975824004,0.610137789510237,2.11079866215404,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",24,10,2000,
"fold","fivefold",2,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.244887304114421,0.157283256531442,-0.0387876173551344,0.58050953379064,1.55698266627297,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",24,10,2000,
"fold","fivefold",3,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.154831477646307,0.0995269655304948,0.0269690513802193,0.371196137157736,1.55567364905611,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",26,10,2000,
"fold","fivefold",3,"binary","record_equal","species_equal","model_vs_null","M2","Null",0.0993693172178995,0.0941508591399572,-0.0557775798188578,0.308155477655471,1.05542655824505,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",26,10,2000,
"fold","fivefold",3,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.0958557126925513,0.0898247920827195,-0.0419869914954499,0.298143350999705,1.06714093592644,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",26,10,2000,
"fold","fivefold",4,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.0232902832874113,0.113750959935935,-0.22391490280442,0.2211874855955,0.204748015318099,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",60,10,2000,
"fold","fivefold",4,"binary","record_equal","species_equal","model_vs_null","M2","Null",-0.0155101641177001,0.118486294781405,-0.278768076647096,0.185465972843203,-0.130902600560806,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",60,10,2000,
"fold","fivefold",4,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.0544860126640962,0.0639479803701788,-0.0849215918704818,0.160739000566354,0.852036488856885,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",60,10,2000,
"fold","fivefold",5,"binary","record_equal","species_equal","model_vs_null","M1","Null",0.126928906053893,0.137755825815062,-0.11446008145788,0.41586338596793,0.921404995417729,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",22,10,2000,
"fold","fivefold",5,"binary","record_equal","species_equal","model_vs_null","M2","Null",0.133084246056197,0.134836628764798,-0.0945280303257729,0.415378242354012,0.987003659727668,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",22,10,2000,
"fold","fivefold",5,"binary","record_equal","species_equal","model_vs_null","M3","Null",0.151026328020192,0.11799773198171,-0.045180212655729,0.401710777179846,1.27990873624251,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",22,10,2000,
"fold","fivefold",1,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.160814258006972,0.0881623059143052,0.0203860535879577,0.358498333677382,1.82407046117062,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",20,10,2000,
"fold","fivefold",1,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.181050700693102,0.0849683667721326,0.0466563667782105,0.375792619860843,2.13080123310646,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",20,10,2000,
"fold","fivefold",1,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.142534586756566,0.0971237620406111,-0.0214347845719103,0.355808560439029,1.46755627831804,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",20,10,2000,
"fold","fivefold",2,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.21464279512945,0.164111983209175,-0.115473453414052,0.539762655161328,1.30790446213711,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",24,10,2000,
"fold","fivefold",2,"binary","species_equal","species_equal","model_vs_null","M2","Null",0.277208521718004,0.138504605357134,0.0143535434026943,0.569255016717716,2.00143902076917,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",24,10,2000,
"fold","fivefold",2,"binary","species_equal","species_equal","model_vs_null","M3","Null",0.222820690613713,0.14305522128009,-0.0395327064462566,0.534001899352771,1.55758516620271,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",24,10,2000,
"fold","fivefold",3,"binary","species_equal","species_equal","model_vs_null","M1","Null",0.13808707064627,0.0933196277059431,-0.0322498839648236,0.333131856870206,1.47972161956531,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",26,10,2000,
