"Species","Model","Point","CrI_lower","CrI_upper","PI_lower","PI_upper","Status"
"Coregonus_suidteri","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Coregonus_suidteri","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Coregonus_suidteri","M1",0.154751270303099,0.0383527256960479,0.3421067158364,0,0.940418873727836,"missing_input_extrapolation"
"Coregonus_suidteri","M2",0.08142217586123,0.00455222576414138,0.277653512527672,0,0.712403491094929,"missing_input_extrapolation"
"Coregonus_suidteri","M3",0.357347574889009,0.0026778990260029,0.951844210004357,0,1,"missing_input_extrapolation"
"Cottoperca_gobio","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Cottoperca_gobio","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Cottoperca_gobio","M1",0.861730346714949,0.801813032328792,0.909963649835847,0.136276339549141,1,"supported"
"Cottoperca_gobio","M2",0.847713994556794,0.789668617371703,0.896573085625493,0.101549838685742,1,"supported"
"Cottoperca_gobio","M3",0.811580512108482,0.727077027843786,0.881211017925155,0.0621462869221399,1,"supported"
"Crenichthys_baileyi","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Crenichthys_baileyi","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Crenichthys_baileyi","M1",0.396980582240349,0.231373416944949,0.579724179606928,0,1,"supported"
"Crenichthys_baileyi","M2",0.38494493933657,0.225338654356211,0.55910071253397,0,1,"supported"
"Crenichthys_baileyi","M3",0.327943131493182,0.177642358046417,0.503403772608686,0,1,"supported"
"Cristiceps_australis","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Cristiceps_australis","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Cristiceps_australis","M1",0.63870878054796,0.509145206231361,0.759119431357818,0,1,"supported"
"Cristiceps_australis","M2",0.409337131783432,0.10876562814985,0.760906572131317,0,1,"supported"
"Cristiceps_australis","M3",0.472317113344266,0.0186561585335659,0.972127349491968,0,1,"unseen_category_extrapolation"
"Cromileptes_altivelis","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Cromileptes_altivelis","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Cromileptes_altivelis","M1",0.70478412604708,0.596340604748013,0.802678414997011,0,1,"supported"
"Cromileptes_altivelis","M2",0.68034959559915,0.581957188939225,0.772362188376159,0,1,"supported"
"Cromileptes_altivelis","M3",0.629603661151912,0.494344017995276,0.754051129753213,0,1,"supported"
"Ctenopharyngodon_idella","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Ctenopharyngodon_idella","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Ctenopharyngodon_idella","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.934293441783909,"missing_input_extrapolation"
"Ctenopharyngodon_idella","M2",0.0919818353394663,0.0138361016962855,0.245996307494476,0,0.758173913434156,"missing_input_extrapolation"
"Ctenopharyngodon_idella","M3",0.0771045305949386,1.48719518465424e-05,0.41693548780653,0,0.760697275323061,"missing_input_extrapolation"
"Culter_alburnus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Culter_alburnus","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Culter_alburnus","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.903470095278042,"missing_input_extrapolation"
"Culter_alburnus","M2",0.0919818353394663,0.0138361016962855,0.245996307494476,0,0.757240988209728,"missing_input_extrapolation"
"Culter_alburnus","M3",0.0771045305949386,1.48719518465424e-05,0.41693548780653,0,0.790065265085166,"missing_input_extrapolation"
"Cyclopterus_lumpus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Cyclopterus_lumpus","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Cyclopterus_lumpus","M1",0.861730346714949,0.801813032328792,0.909963649835847,0.153605500471033,1,"supported"
"Cyclopterus_lumpus","M2",0.847713994556794,0.789668617371703,0.896573085625493,0.104130820209203,1,"supported"
"Cyclopterus_lumpus","M3",0.667322079138958,0.398356683146242,0.881101443647205,0,1,"supported"
"Cyprinella_venusta","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Cyprinella_venusta","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Cyprinella_venusta","M1",0.154751270303099,0.0383527256960479,0.3421067158364,0,0.970687893256867,"missing_input_extrapolation"
"Cyprinella_venusta","M2",0.08142217586123,0.00455222576414138,0.277653512527672,0,0.728933506916236,"missing_input_extrapolation"
"Cyprinella_venusta","M3",0.243545574533184,0.000240863864934667,0.884307082202829,0,1,"unseen_category_extrapolation"
"Cyprinodon_tularosa","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Cyprinodon_tularosa","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Cyprinodon_tularosa","M1",0.396980582240349,0.231373416944949,0.579724179606928,0,1,"supported"
"Cyprinodon_tularosa","M2",0.38494493933657,0.225338654356211,0.55910071253397,0,1,"supported"
"Cyprinodon_tularosa","M3",0.366752117430529,0.00966215085899179,0.913774521632188,0,1,"unseen_category_extrapolation"
"Cyprinodon_variegatus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Cyprinodon_variegatus","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Cyprinodon_variegatus","M1",0.396980582240349,0.231373416944949,0.579724179606928,0,1,"supported"
"Cyprinodon_variegatus","M2",0.38494493933657,0.225338654356211,0.55910071253397,0,1,"supported"
"Cyprinodon_variegatus","M3",0.366752117430529,0.00966215085899179,0.913774521632188,0,1,"unseen_category_extrapolation"
"Cyprinus_carpio","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Cyprinus_carpio","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Cyprinus_carpio","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.918075755931753,"missing_input_extrapolation"
"Cyprinus_carpio","M2",0.0919818353394663,0.0138361016962855,0.245996307494476,0,0.744495117585651,"missing_input_extrapolation"
"Cyprinus_carpio","M3",0.0770160587599382,0.0077472614541249,0.227731461601844,0,0.694888460880625,"missing_input_extrapolation"
"Dallia_pectoralis","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Dallia_pectoralis","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Dallia_pectoralis","M1",0.154751270303099,0.0383527256960479,0.3421067158364,0,0.955167932995707,"missing_input_extrapolation"
"Dallia_pectoralis","M2",0.08142217586123,0.00455222576414138,0.277653512527672,0,0.703749864005319,"missing_input_extrapolation"
"Dallia_pectoralis","M3",0.315164545379119,0.00083256601436898,0.937425907465892,0,1,"missing_input_extrapolation"
"Danio_aesculapii","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Danio_aesculapii","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Danio_aesculapii","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.920993012233812,"missing_input_extrapolation"
"Danio_aesculapii","M2",0.259265623541202,0.0879831023001174,0.498182560250523,0,1,"missing_input_extrapolation"
"Danio_aesculapii","M3",0.2539975614598,0.0534383669937659,0.550679007446177,0,1,"missing_input_extrapolation"
"Danio_rerio","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Danio_rerio","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Danio_rerio","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.921333762496898,"missing_input_extrapolation"
"Danio_rerio","M2",0.259265623541202,0.0879831023001174,0.498182560250523,0,1,"missing_input_extrapolation"
"Danio_rerio","M3",0.2539975614598,0.0534383669937659,0.550679007446177,0,1,"missing_input_extrapolation"
"Denticeps_clupeoides","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Denticeps_clupeoides","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Denticeps_clupeoides","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.896221402359771,"missing_input_extrapolation"
"Denticeps_clupeoides","M2",0.656854217115011,0.246917491532662,0.95581376268855,0,1,"missing_input_extrapolation"
"Denticeps_clupeoides","M3",0.397239162319144,0.000394895569222912,0.990497143236974,0,1,"unseen_category_extrapolation"
"Dicentrarchus_labrax","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Dicentrarchus_labrax","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Dicentrarchus_labrax","M1",0.216001833493118,0.0839336838811627,0.403803642116348,0,1,"supported"
"Dicentrarchus_labrax","M2",0.203148536174309,0.0844009563913531,0.365743889703216,0,0.997896640829964,"supported"
"Dicentrarchus_labrax","M3",0.102818881237484,0.00396605807620081,0.357924777294369,0,0.793371865897268,"supported"
"Diplotaxodon_limnothrissa","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Diplotaxodon_limnothrissa","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Diplotaxodon_limnothrissa","M1",0.861730346714949,0.801813032328792,0.909963649835847,0.151414941731617,1,"supported"
"Diplotaxodon_limnothrissa","M2",0.847713994556794,0.789668617371703,0.896573085625493,0.10376361740456,1,"supported"
"Diplotaxodon_limnothrissa","M3",0.811580512108482,0.727077027843786,0.881211017925155,0.0432057900844048,1,"supported"
"Dissostichus_eleginoides","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Dissostichus_eleginoides","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Dissostichus_eleginoides","M1",0.63870878054796,0.509145206231361,0.759119431357818,0,1,"supported"
"Dissostichus_eleginoides","M2",0.68034959559915,0.581957188939225,0.772362188376159,0,1,"supported"
"Dissostichus_eleginoides","M3",0.861635552725109,0.563304317168333,0.990646634835533,0.0590108281939376,1,"supported"
"Dissostichus_mawsoni","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Dissostichus_mawsoni","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Dissostichus_mawsoni","M1",0.63870878054796,0.509145206231361,0.759119431357818,0,1,"supported"
"Dissostichus_mawsoni","M2",0.68034959559915,0.581957188939225,0.772362188376159,0,1,"supported"
"Dissostichus_mawsoni","M3",0.861635552725109,0.563304317168333,0.990646634835533,0.0742330201151367,1,"supported"
"Echeneis_naucrates","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Echeneis_naucrates","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Echeneis_naucrates","M1",0.70478412604708,0.596340604748013,0.802678414997011,0,1,"supported"
"Echeneis_naucrates","M2",0.68034959559915,0.581957188939225,0.772362188376159,0,1,"supported"
"Echeneis_naucrates","M3",0.890267040764373,0.664804885805124,0.990210007913492,0.190867263766685,1,"supported"
"Echiichthys_vipera","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Echiichthys_vipera","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Echiichthys_vipera","M1",0.861730346714949,0.801813032328792,0.909963649835847,0.156651322128655,1,"supported"
"Echiichthys_vipera","M2",0.847713994556794,0.789668617371703,0.896573085625493,0.119411871388364,1,"supported"
"Echiichthys_vipera","M3",0.811580512108482,0.727077027843786,0.881211017925155,0.0530895274315328,1,"supported"
"Electrona_antarctica","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Electrona_antarctica","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
