"Species","Model","Point","CrI_lower","CrI_upper","PI_lower","PI_upper","Status"
"Betta_splendens","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Betta_splendens","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Betta_splendens","M1",0.176926455744979,0.0388042536386413,0.403270543492566,0,0.973761036098158,"supported"
"Betta_splendens","M2",0.251309785821323,0.0661531164470559,0.527220099285158,0,1,"supported"
"Betta_splendens","M3",0.40412994758684,9.43461459142564e-05,0.994797497925655,0,1,"unseen_category_extrapolation"
"Blennius_ocellaris","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Blennius_ocellaris","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Blennius_ocellaris","M1",0.63870878054796,0.509145206231361,0.759119431357818,0,1,"supported"
"Blennius_ocellaris","M2",0.409337131783432,0.10876562814985,0.760906572131317,0,1,"supported"
"Blennius_ocellaris","M3",0.814605958864548,0.260726090541451,0.999430878317906,0,1,"unseen_category_extrapolation"
"Boleophthalmus_pectinirostris","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Boleophthalmus_pectinirostris","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Boleophthalmus_pectinirostris","M1",0.63870878054796,0.509145206231361,0.759119431357818,0,1,"supported"
"Boleophthalmus_pectinirostris","M2",0.847713994556794,0.789668617371703,0.896573085625493,0.138463067134264,1,"supported"
"Boleophthalmus_pectinirostris","M3",0.619234992734523,0.257635013988496,0.910838693527617,0,1,"supported"
"Brachyhypopomus_gauderio","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Brachyhypopomus_gauderio","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Brachyhypopomus_gauderio","M1",0.483562921665123,0.0913500074322377,0.882703928452928,0,1,"missing_input_extrapolation"
"Brachyhypopomus_gauderio","M2",0.874870071669482,0.521237487863639,0.997727181643612,0.0548803286794002,1,"missing_input_extrapolation"
"Brachyhypopomus_gauderio","M3",0.521793695524445,0.001041726616141,0.999394650356668,0,1,"unseen_category_extrapolation"
"Brachyistius_frenatus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Brachyistius_frenatus","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Brachyistius_frenatus","M1",0.63870878054796,0.509145206231361,0.759119431357818,0,1,"supported"
"Brachyistius_frenatus","M2",0.68034959559915,0.581957188939225,0.772362188376159,0,1,"supported"
"Brachyistius_frenatus","M3",0.809991766796061,0.260249298721015,0.999336490793185,0,1,"unseen_category_extrapolation"
"Brienomyrus_brachyistius","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Brienomyrus_brachyistius","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Brienomyrus_brachyistius","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.909460879905017,"missing_input_extrapolation"
"Brienomyrus_brachyistius","M2",0.0919818353394663,0.0138361016962855,0.245996307494476,0,0.725701437749967,"missing_input_extrapolation"
"Brienomyrus_brachyistius","M3",0.28484600903607,3.62261339171239e-07,0.993582816196603,0,1,"unseen_category_extrapolation"
"Caesio_teres","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Caesio_teres","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Caesio_teres","M1",0.70478412604708,0.596340604748013,0.802678414997011,0,1,"supported"
"Caesio_teres","M2",0.68034959559915,0.581957188939225,0.772362188376159,0,1,"supported"
"Caesio_teres","M3",0.747719715367894,0.202194864235015,0.996842017538789,0,1,"unseen_category_extrapolation"
"Caranx_melampygus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Caranx_melampygus","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Caranx_melampygus","M1",0.70478412604708,0.596340604748013,0.802678414997011,0,1,"supported"
