"Species","Model","Point","CrI_lower","CrI_upper","PI_lower","PI_upper","Status"
"Leuciscus_leuciscus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Leuciscus_leuciscus","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Leuciscus_leuciscus","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.92068981884006,"missing_input_extrapolation"
"Leuciscus_leuciscus","M2",0.0919818353394663,0.0138361016962855,0.245996307494476,0,0.730439771273111,"missing_input_extrapolation"
"Leuciscus_leuciscus","M3",0.147153266177161,3.38268234654654e-05,0.738092326732116,0,1,"unseen_category_extrapolation"
"Leuciscus_waleckii","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Leuciscus_waleckii","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Leuciscus_waleckii","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.886287940621357,"missing_input_extrapolation"
"Leuciscus_waleckii","M2",0.0919818353394663,0.0138361016962855,0.245996307494476,0,0.770118852386005,"missing_input_extrapolation"
"Leuciscus_waleckii","M3",0.147153266177161,3.38268234654654e-05,0.738092326732116,0,1,"unseen_category_extrapolation"
"Leuresthes_tenuis","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Leuresthes_tenuis","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Leuresthes_tenuis","M1",0.612189066763255,0.367859277115996,0.825592334467187,0,1,"missing_input_extrapolation"
"Leuresthes_tenuis","M2",0.686547194719579,0.443455847878167,0.87994307391266,0,1,"missing_input_extrapolation"
"Leuresthes_tenuis","M3",0.730140655328743,0.139125706320168,0.998200980724737,0,1,"missing_input_extrapolation"
"Limanda_limanda","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Limanda_limanda","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Limanda_limanda","M1",0.70478412604708,0.596340604748013,0.802678414997011,0,1,"supported"
"Limanda_limanda","M2",0.68034959559915,0.581957188939225,0.772362188376159,0,1,"supported"
"Limanda_limanda","M3",0.659037244536739,0.359312103635896,0.899166478852096,0,1,"supported"
"Lipophrys_pholis","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Lipophrys_pholis","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Lipophrys_pholis","M1",0.63870878054796,0.509145206231361,0.759119431357818,0,1,"supported"
"Lipophrys_pholis","M2",0.409337131783432,0.10876562814985,0.760906572131317,0,1,"supported"
"Lipophrys_pholis","M3",0.814605958864548,0.260726090541451,0.999430878317906,0,1,"unseen_category_extrapolation"
"Lucifuga_dentata","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Lucifuga_dentata","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
