"Species","Model","Point","CrI_lower","CrI_upper","PI_lower","PI_upper","Status"
"Sander_lucioperca","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
"Sander_lucioperca","Site315",0.816649113124356,0.750267578109626,0.87421275234116,NA,NA,"supported"
"Sander_lucioperca","M1",0.717186918555378,0.556211407069667,0.845589975644918,NA,NA,"supported"
"Sander_lucioperca","M2",0.822754651490241,0.747141831635261,0.885851296252327,NA,NA,"supported"
"Sander_lucioperca","M3",0.795654188782077,0.646173227255369,0.899719470909662,NA,NA,"supported"
"Sander_vitreus","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
"Sander_vitreus","Site315",0.816649113124356,0.750267578109626,0.87421275234116,NA,NA,"supported"
"Sander_vitreus","M1",0.717186918555378,0.556211407069667,0.845589975644918,NA,NA,"supported"
"Sander_vitreus","M2",0.822754651490241,0.747141831635261,0.885851296252327,NA,NA,"supported"
"Sander_vitreus","M3",0.795654188782077,0.646173227255369,0.899719470909662,NA,NA,"supported"
"Sarda_sarda","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
"Sarda_sarda","Site315",0.816649113124356,0.750267578109626,0.87421275234116,NA,NA,"supported"
"Sarda_sarda","M1",0.866388307714592,0.773695523040334,0.932899472244214,NA,NA,"supported"
"Sarda_sarda","M2",0.829328358144598,0.730112916283055,0.908411631044891,NA,NA,"supported"
"Sarda_sarda","M3",0.823005899888124,0.706161199401553,0.913452895680085,NA,NA,"supported"
"Sardina_pilchardus","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
"Sardina_pilchardus","Site315",0.490295961932865,0.339839203527922,0.642955480059794,NA,NA,"supported"
"Sardina_pilchardus","M1",0.244023807922052,0.0896365693377505,0.458977376700217,NA,NA,"missing_input_extrapolation"
"Sardina_pilchardus","M2",0.335063993556162,0.10344697942316,0.646616207304719,NA,NA,"missing_input_extrapolation"
"Sardina_pilchardus","M3",0.482056911245103,0.115669895580257,0.867870126961769,NA,NA,"unseen_category_extrapolation"
"Sarotherodon_galilaeus","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
"Sarotherodon_galilaeus","Site315",0.816649113124356,0.750267578109626,0.87421275234116,NA,NA,"supported"
