"Species","Model","Point","CrI_lower","CrI_upper","PI_lower","PI_upper","Status"
"Fundulus_diaphanus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.280426311680052,1,"supported"
"Fundulus_diaphanus","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.108008330953914,1,"supported"
"Fundulus_diaphanus","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.109382072863995,1,"supported"
"Fundulus_diaphanus","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.12045684539044,1,"supported"
"Fundulus_diaphanus","M3",0.514103835914744,0.393907216394145,0.633388138986124,0.120296796461972,1,"supported"
"Fundulus_heteroclitus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.274949680416638,1,"supported"
"Fundulus_heteroclitus","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.103365649948503,1,"supported"
"Fundulus_heteroclitus","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.113909944920621,1,"supported"
"Fundulus_heteroclitus","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.115701240518753,1,"supported"
"Fundulus_heteroclitus","M3",0.514103835914744,0.393907216394145,0.633388138986124,0.113623513632028,1,"supported"
"Galaxias_brevipinnis","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.270320812433529,1,"supported"
"Galaxias_brevipinnis","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.335738057959864,1,"supported"
"Galaxias_brevipinnis","M1",0.726430157915414,0.548726026376268,0.863045861945061,0.262258055887758,1,"missing_input_extrapolation"
"Galaxias_brevipinnis","M2",0.78598646937452,0.55890174012766,0.930124281191983,0.321764847134525,1,"missing_input_extrapolation"
"Galaxias_brevipinnis","M3",0.615110595646794,0.205280670762781,0.924214136264108,0.0658669524081749,1,"unseen_category_extrapolation"
"Gambusia_affinis","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.28172432928388,1,"supported"
"Gambusia_affinis","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.103652086537806,1,"supported"
"Gambusia_affinis","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.114272361733279,1,"supported"
"Gambusia_affinis","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.117334643783749,1,"supported"
"Gambusia_affinis","M3",0.514103835914744,0.393907216394145,0.633388138986124,0.114666042056538,1,"supported"
"Gambusia_holbrooki","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.278592914002156,1,"supported"
"Gambusia_holbrooki","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.106773246524279,1,"supported"
"Gambusia_holbrooki","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.112083029631028,1,"supported"
"Gambusia_holbrooki","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.121075183208491,1,"supported"
"Gambusia_holbrooki","M3",0.514103835914744,0.393907216394145,0.633388138986124,0.119505234276735,1,"supported"
"Garra_rufa","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.284416786865885,1,"supported"
"Garra_rufa","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.101508989757953,1,"supported"
"Garra_rufa","M1",0.44998329029814,0.278330398248425,0.630445945088789,0.0547744384621009,1,"missing_input_extrapolation"
"Garra_rufa","M2",0.362708094871099,0.181745395023971,0.585779431826088,0.0236471153550267,1,"missing_input_extrapolation"
"Garra_rufa","M3",0.25061802435595,0.0955735641809666,0.472330981499884,0.00334531432776124,1,"missing_input_extrapolation"
"Gasterosteus_aculeatus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.274207574825432,1,"supported"
"Gasterosteus_aculeatus","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.110162565017685,1,"supported"
"Gasterosteus_aculeatus","M1",0.483351782931754,0.339135508842977,0.633144553869654,0.0822067830741423,1,"supported"
"Gasterosteus_aculeatus","M2",0.364262363818858,0.181626703374007,0.587600435239556,0.0239028651197122,1,"supported"
