"Species","Model","Point","CrI_lower","CrI_upper","PI_lower","PI_upper","Status"
"Pimephales_promelas","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.286336087610918,1,"supported"
"Pimephales_promelas","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.103408464801581,1,"supported"
"Pimephales_promelas","M1",0.44998329029814,0.278330398248425,0.630445945088789,0.0574567293686294,1,"missing_input_extrapolation"
"Pimephales_promelas","M2",0.362708094871099,0.181745395023971,0.585779431826088,0.0234220067214064,1,"missing_input_extrapolation"
"Pimephales_promelas","M3",0.437947230955844,0.121015400701338,0.804841910281263,0.0205450137938918,1,"unseen_category_extrapolation"
"Planiliza_haematocheilus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.280193143351058,1,"supported"
"Planiliza_haematocheilus","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.332662240603283,1,"supported"
"Planiliza_haematocheilus","M1",0.779114177863979,0.630750263047075,0.884776853299493,0.332353435471514,1,"supported"
"Planiliza_haematocheilus","M2",0.788215887991735,0.648778984686019,0.892809834779914,0.358975029812173,1,"supported"
"Planiliza_haematocheilus","M3",0.793030427594934,0.622504236268058,0.911353071080757,0.357209919000546,1,"supported"
"Platax_orbicularis","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.264882634409125,1,"supported"
"Platax_orbicularis","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.343056066135414,1,"supported"
"Platax_orbicularis","M1",0.743629001464428,0.673814437076909,0.80886778719187,0.31940220589805,1,"supported"
"Platax_orbicularis","M2",0.729554117711428,0.662788413321316,0.7934472628132,0.309866875671639,1,"supported"
"Platax_orbicularis","M3",0.850531163992549,0.754091880075728,0.923550340989297,0.4717971290298,1,"supported"
"Platichthys_flesus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.285137299747938,1,"supported"
"Platichthys_flesus","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.339315914789628,1,"supported"
"Platichthys_flesus","M1",0.743629001464428,0.673814437076909,0.80886778719187,0.315163362203542,1,"supported"
"Platichthys_flesus","M2",0.729554117711428,0.662788413321316,0.7934472628132,0.299333774809976,1,"supported"
"Platichthys_flesus","M3",0.703089942803634,0.544100316877627,0.83525219665277,0.261489066500874,1,"supported"
"Platichthys_stellatus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.268157183446446,1,"supported"
"Platichthys_stellatus","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.334409455714244,1,"supported"
"Platichthys_stellatus","M1",0.743629001464428,0.673814437076909,0.80886778719187,0.311086380648031,1,"supported"
"Platichthys_stellatus","M2",0.729554117711428,0.662788413321316,0.7934472628132,0.319669166010713,1,"supported"
"Platichthys_stellatus","M3",0.703089942803634,0.544100316877627,0.83525219665277,0.2642888265685,1,"supported"
"Plectropomus_leopardus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.283393999409035,1,"supported"
"Plectropomus_leopardus","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.3356275070404,1,"supported"
"Plectropomus_leopardus","M1",0.743629001464428,0.673814437076909,0.80886778719187,0.312208657740575,1,"supported"
"Plectropomus_leopardus","M2",0.729554117711428,0.662788413321316,0.7934472628132,0.311969847154196,1,"supported"
"Plectropomus_leopardus","M3",0.755795924947555,0.596858022491688,0.88141357977299,0.329653377853337,1,"supported"
"Pleuronectes_platessa","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.276681619071613,1,"supported"
"Pleuronectes_platessa","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.344158771201963,1,"supported"
"Pleuronectes_platessa","M1",0.743629001464428,0.673814437076909,0.80886778719187,0.307338796841716,1,"supported"
"Pleuronectes_platessa","M2",0.729554117711428,0.662788413321316,0.7934472628132,0.301595957565894,1,"supported"
"Pleuronectes_platessa","M3",0.703089942803634,0.544100316877627,0.83525219665277,0.253949905959724,1,"supported"
"Poecilia_formosa","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.285952071891354,1,"supported"
"Poecilia_formosa","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.106040295690312,1,"supported"
"Poecilia_formosa","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.112314500472954,1,"supported"
"Poecilia_formosa","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.124717360502023,1,"supported"
"Poecilia_formosa","M3",0.514103835914744,0.393907216394145,0.633388138986124,0.120115583805861,1,"supported"
"Poecilia_latipinna","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.275096321415275,1,"supported"
"Poecilia_latipinna","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.109403810628154,1,"supported"
"Poecilia_latipinna","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.113731932562587,1,"supported"
"Poecilia_latipinna","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.1209320880277,1,"supported"
"Poecilia_latipinna","M3",0.514103835914744,0.393907216394145,0.633388138986124,0.119505735999169,1,"supported"
"Poecilia_mexicana","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.279103882368454,1,"supported"
"Poecilia_mexicana","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.103176698400289,1,"supported"
"Poecilia_mexicana","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.112221922766607,1,"supported"
"Poecilia_mexicana","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.114186770660476,1,"supported"
"Poecilia_mexicana","M3",0.514103835914744,0.393907216394145,0.633388138986124,0.122212666082539,1,"supported"
"Poecilia_reticulata","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.289731142180973,1,"supported"
"Poecilia_reticulata","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.0992581682843202,1,"supported"
"Poecilia_reticulata","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.112941927997692,1,"supported"
"Poecilia_reticulata","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.11686568498203,1,"supported"
"Poecilia_reticulata","M3",0.514103835914744,0.393907216394145,0.633388138986124,0.123481244941016,1,"supported"
"Poeciliopsis_prolifica","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.288035295420815,1,"supported"
"Poeciliopsis_prolifica","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.107558024814079,1,"supported"
"Poeciliopsis_prolifica","M1",0.463665895268343,0.31498872142667,0.617971988932901,0.0693518492660111,1,"supported"
"Poeciliopsis_prolifica","M2",0.445227352582209,0.315296979347445,0.58188163679894,0.065792074843263,1,"supported"
"Poeciliopsis_prolifica","M3",0.513517739199424,0.255698434159673,0.768756652472701,0.0710520615036326,1,"unseen_category_extrapolation"
"Pogonophryne_albipinna","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.264176448229181,1,"supported"
"Pogonophryne_albipinna","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.333281364968097,1,"supported"
"Pogonophryne_albipinna","M1",0.706950989046852,0.606527134636579,0.797407874832525,0.259080037491999,1,"supported"
"Pogonophryne_albipinna","M2",0.729554117711428,0.662788413321316,0.7934472628132,0.312866505517378,1,"supported"
"Pogonophryne_albipinna","M3",0.844381809356608,0.682969173470969,0.944110250264291,0.422823042636598,1,"supported"
"Polymixia_hollisterae","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.273170717273228,1,"supported"
"Polymixia_hollisterae","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.11069568495463,1,"supported"
"Polymixia_hollisterae","M1",0.463665895268343,0.31498872142667,0.617971988932901,0.0749238331116235,1,"supported"
"Polymixia_hollisterae","M2",0.445227352582209,0.315296979347445,0.58188163679894,0.0708612454016738,1,"supported"
"Polymixia_hollisterae","M3",0.453518971028223,0.206223876808198,0.720916858756967,0.0458673132053357,1,"unseen_category_extrapolation"
"Polymixia_lowei","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.275462127027526,1,"supported"
"Polymixia_lowei","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.102103032256258,1,"supported"
"Polymixia_lowei","M1",0.420140018048912,0.273500219120992,0.56953455883344,0.0471827050093357,1,"supported"
"Polymixia_lowei","M2",0.445227352582209,0.315296979347445,0.58188163679894,0.0710605232478772,1,"supported"
"Polymixia_lowei","M3",0.476847154003252,0.222176930318147,0.747289225610569,0.0524526122274062,1,"unseen_category_extrapolation"
"Polyodon_spathula","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.278789757550124,1,"supported"
"Polyodon_spathula","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.109388775461933,1,"supported"
"Polyodon_spathula","M1",0.44998329029814,0.278330398248425,0.630445945088789,0.0620600010876401,1,"missing_input_extrapolation"
"Polyodon_spathula","M2",0.549785781577227,0.282893654552803,0.796927175011206,0.0924274073357483,1,"missing_input_extrapolation"
"Polyodon_spathula","M3",0.571825330777462,0.204379649902623,0.89161165786706,0.056773104639129,1,"unseen_category_extrapolation"
"Polypterus_senegalus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.280874150188623,1,"supported"
"Polypterus_senegalus","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.104758640391035,1,"supported"
"Polypterus_senegalus","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.0598976954391535,1,"missing_input_extrapolation"
"Polypterus_senegalus","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.0190083000971697,1,"missing_input_extrapolation"
"Polypterus_senegalus","M3",0.708212264535317,0.40855238974784,0.909571696937845,0.198386782168093,1,"missing_input_extrapolation"
"Poromitra_crassiceps","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.272401592477058,1,"supported"
"Poromitra_crassiceps","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.104788875406717,1,"supported"
"Poromitra_crassiceps","M1",0.413026805749889,0.24004319715267,0.605973770815769,0.0413610778106093,1,"supported"
"Poromitra_crassiceps","M2",0.307134460615687,0.132277175157612,0.54262801225964,0.0110191962706183,1,"supported"
"Poromitra_crassiceps","M3",0.599821868233592,0.155498830115424,0.934487381287438,0.043982838549625,1,"unseen_category_extrapolation"
"Poropanchax_normani","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.270622335671995,1,"supported"
"Poropanchax_normani","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.110161464185257,1,"supported"
"Poropanchax_normani","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.110757593698743,1,"supported"
"Poropanchax_normani","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.110698062543705,1,"supported"
"Poropanchax_normani","M3",0.514103835914744,0.393907216394145,0.633388138986124,0.116413678052377,1,"supported"
"Pristipomoides_typus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.280290470540958,1,"supported"
"Pristipomoides_typus","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.329285947010197,1,"supported"
"Pristipomoides_typus","M1",0.790472056561204,0.735627431684677,0.8405801257378,0.377249468368195,1,"supported"
"Pristipomoides_typus","M2",0.787378090971046,0.73445222006314,0.836016732828557,0.381564227511005,1,"supported"
"Pristipomoides_typus","M3",0.765697375578306,0.700609915637326,0.824633247753903,0.361514613947837,1,"supported"
"Prochilodus_magdalenae","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.281043358139204,1,"supported"
"Prochilodus_magdalenae","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.100117051758015,1,"supported"
"Prochilodus_magdalenae","M1",0.44998329029814,0.278330398248425,0.630445945088789,0.055792715296807,1,"missing_input_extrapolation"
"Prochilodus_magdalenae","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.0213323571742979,1,"missing_input_extrapolation"
"Prochilodus_magdalenae","M3",0.590338159965776,0.230660789694694,0.886316953740248,0.0708564306863341,1,"missing_input_extrapolation"
"Protomyctophum_bolini","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.268339927456709,1,"supported"
"Protomyctophum_bolini","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.111757701927143,1,"supported"
"Protomyctophum_bolini","M1",0.463665895268343,0.31498872142667,0.617971988932901,0.0724933276848562,1,"supported"
"Protomyctophum_bolini","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.114309371594683,1,"supported"
"Protomyctophum_bolini","M3",0.757498199484545,0.445552186869338,0.939330291771517,0.252768718262286,1,"unseen_category_extrapolation"
"Protomyctophum_parallelum","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.277566981426151,1,"supported"
"Protomyctophum_parallelum","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.103290076015205,1,"supported"
"Protomyctophum_parallelum","M1",0.463665895268343,0.31498872142667,0.617971988932901,0.0690058370805578,1,"supported"
"Protomyctophum_parallelum","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.115595485971625,1,"supported"
"Protomyctophum_parallelum","M3",0.757498199484545,0.445552186869338,0.939330291771517,0.23043815674448,1,"unseen_category_extrapolation"
"Pseudochaenichthys_georgianus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.277184625442648,1,"supported"
"Pseudochaenichthys_georgianus","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.340720984146361,1,"supported"
"Pseudochaenichthys_georgianus","M1",0.706950989046852,0.606527134636579,0.797407874832525,0.264580429766843,1,"supported"
"Pseudochaenichthys_georgianus","M2",0.729554117711428,0.662788413321316,0.7934472628132,0.311928895892049,1,"supported"
"Pseudochaenichthys_georgianus","M3",0.844381809356608,0.682969173470969,0.944110250264291,0.435608179829194,1,"supported"
"Pseudorasbora_parva","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.289691946786772,1,"supported"
"Pseudorasbora_parva","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.107384704445742,1,"supported"
"Pseudorasbora_parva","M1",0.44998329029814,0.278330398248425,0.630445945088789,0.0601289166683553,1,"missing_input_extrapolation"
"Pseudorasbora_parva","M2",0.549785781577227,0.282893654552803,0.796927175011206,0.0876651696585508,1,"missing_input_extrapolation"
"Pseudorasbora_parva","M3",0.31354425563661,0.0878684039002696,0.633575969308833,0.00516121545942736,1,"unseen_category_extrapolation"
"Pterapogon_kauderni","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.271742632476893,1,"supported"
"Pterapogon_kauderni","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.107912055934932,1,"supported"
"Pterapogon_kauderni","M1",0.611259769597802,0.394002392496217,0.805033305570923,0.15297449637393,1,"supported"
"Pterapogon_kauderni","M2",0.635431606954196,0.42172658862484,0.815932781236558,0.158664734962138,1,"supported"
"Pterapogon_kauderni","M3",0.799890318842623,0.584102331198298,0.933494070569631,0.3506408947273,1,"supported"
"Pterophyllum_scalare","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.28823455924166,1,"supported"
