"Species","Model","Point","CrI_lower","CrI_upper","PI_lower","PI_upper","Status"
"Fundulus_diaphanus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Fundulus_diaphanus","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Fundulus_diaphanus","M1",0.396980582240349,0.231373416944949,0.579724179606928,0,1,"supported"
"Fundulus_diaphanus","M2",0.38494493933657,0.225338654356211,0.55910071253397,0,1,"supported"
"Fundulus_diaphanus","M3",0.327943131493182,0.177642358046417,0.503403772608686,0,1,"supported"
"Fundulus_heteroclitus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Fundulus_heteroclitus","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Fundulus_heteroclitus","M1",0.396980582240349,0.231373416944949,0.579724179606928,0,1,"supported"
"Fundulus_heteroclitus","M2",0.38494493933657,0.225338654356211,0.55910071253397,0,1,"supported"
"Fundulus_heteroclitus","M3",0.327943131493182,0.177642358046417,0.503403772608686,0,1,"supported"
"Galaxias_brevipinnis","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Galaxias_brevipinnis","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Galaxias_brevipinnis","M1",0.612189066763255,0.367859277115996,0.825592334467187,0,1,"missing_input_extrapolation"
"Galaxias_brevipinnis","M2",0.912871265253684,0.598180558274494,0.999325406721405,0.202883890663514,1,"missing_input_extrapolation"
"Galaxias_brevipinnis","M3",0.42275308729242,0.000123264990501233,0.997955985623832,0,1,"unseen_category_extrapolation"
"Gambusia_affinis","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Gambusia_affinis","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Gambusia_affinis","M1",0.396980582240349,0.231373416944949,0.579724179606928,0,1,"supported"
"Gambusia_affinis","M2",0.38494493933657,0.225338654356211,0.55910071253397,0,1,"supported"
"Gambusia_affinis","M3",0.327943131493182,0.177642358046417,0.503403772608686,0,1,"supported"
"Gambusia_holbrooki","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Gambusia_holbrooki","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Gambusia_holbrooki","M1",0.396980582240349,0.231373416944949,0.579724179606928,0,1,"supported"
"Gambusia_holbrooki","M2",0.38494493933657,0.225338654356211,0.55910071253397,0,1,"supported"
"Gambusia_holbrooki","M3",0.327943131493182,0.177642358046417,0.503403772608686,0,1,"supported"
"Garra_rufa","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Garra_rufa","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Garra_rufa","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.920680640336375,"missing_input_extrapolation"
"Garra_rufa","M2",0.0919818353394663,0.0138361016962855,0.245996307494476,0,0.730407632903194,"missing_input_extrapolation"
"Garra_rufa","M3",0.0770160587599382,0.0077472614541249,0.227731461601844,0,0.687895914701972,"missing_input_extrapolation"
"Gasterosteus_aculeatus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Gasterosteus_aculeatus","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Gasterosteus_aculeatus","M1",0.330758305789868,0.168562036377777,0.520327943398773,0,1,"supported"
"Gasterosteus_aculeatus","M2",0.177649194059908,0.0205818025491869,0.483399256444381,0,1,"supported"
"Gasterosteus_aculeatus","M3",0.36710542084693,0.00955256726292267,0.912984026666732,0,1,"unseen_category_extrapolation"
"Genypterus_blacodes","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Genypterus_blacodes","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Genypterus_blacodes","M1",0.16654403568144,0.0605072657115449,0.321912983542003,0,0.970579842567435,"supported"
"Genypterus_blacodes","M2",0.0781418156642228,0.00369632267642075,0.28430570711573,0,0.746043192239839,"supported"
"Genypterus_blacodes","M3",0.401791251266628,6.30406043829768e-05,0.996685278138033,0,1,"unseen_category_extrapolation"
"Girardinichthys_multiradiatus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Girardinichthys_multiradiatus","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Girardinichthys_multiradiatus","M1",0.70478412604708,0.596340604748013,0.802678414997011,0,1,"supported"
"Girardinichthys_multiradiatus","M2",0.68034959559915,0.581957188939225,0.772362188376159,0,1,"supported"
"Girardinichthys_multiradiatus","M3",0.809000805527815,0.46096461062483,0.983667797453621,0,1,"supported"
"Gobio_gobio","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Gobio_gobio","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Gobio_gobio","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.913496676604294,"missing_input_extrapolation"
"Gobio_gobio","M2",0.0919818353394663,0.0138361016962855,0.245996307494476,0,0.725007438258586,"missing_input_extrapolation"
"Gobio_gobio","M3",0.227879750590617,8.36579542388771e-06,0.93141267477084,0,1,"unseen_category_extrapolation"
"Gobius_niger","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Gobius_niger","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Gobius_niger","M1",0.636666134153754,0.374076933649916,0.863763638384957,0,1,"supported"
"Gobius_niger","M2",0.716545692021091,0.451413512504812,0.914030295205022,0,1,"supported"
"Gobius_niger","M3",0.670536984128579,0.085359233451931,0.996988772441843,0,1,"unseen_category_extrapolation"
"Gouania_willdenowi","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Gouania_willdenowi","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Gouania_willdenowi","M1",0.813595571826302,0.690661020155222,0.906547991623165,0.0496559796671162,1,"supported"
"Gouania_willdenowi","M2",0.607031946424153,0.256831907810883,0.895465445208298,0,1,"supported"
"Gouania_willdenowi","M3",0.628364548545195,0.0732329422421213,0.99133193340726,0,1,"unseen_category_extrapolation"
"Gymnodraco_acuticeps","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Gymnodraco_acuticeps","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Gymnodraco_acuticeps","M1",0.63870878054796,0.509145206231361,0.759119431357818,0,1,"supported"
"Gymnodraco_acuticeps","M2",0.68034959559915,0.581957188939225,0.772362188376159,0,1,"supported"
"Gymnodraco_acuticeps","M3",0.861635552725109,0.563304317168333,0.990646634835533,0.0883233683853148,1,"supported"
"Gymnoscopelus_braueri","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Gymnoscopelus_braueri","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Gymnoscopelus_braueri","M1",0.216001833493118,0.0839336838811627,0.403803642116348,0,1,"supported"
"Gymnoscopelus_braueri","M2",0.38494493933657,0.225338654356211,0.55910071253397,0,1,"supported"
"Gymnoscopelus_braueri","M3",0.623707027395767,0.0413701137291447,0.996825501389358,0,1,"unseen_category_extrapolation"
"Gymnoscopelus_microlampas","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Gymnoscopelus_microlampas","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Gymnoscopelus_microlampas","M1",0.216001833493118,0.0839336838811627,0.403803642116348,0,1,"supported"
"Gymnoscopelus_microlampas","M2",0.38494493933657,0.225338654356211,0.55910071253397,0,1,"supported"
"Gymnoscopelus_microlampas","M3",0.623707027395767,0.0413701137291447,0.996825501389358,0,1,"unseen_category_extrapolation"
"Gymnothorax_javanicus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Gymnothorax_javanicus","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Gymnothorax_javanicus","M1",0.1524623377999,0.0526999851235,0.3064302680432,0,0.891491345148786,"missing_input_extrapolation"
"Gymnothorax_javanicus","M2",0.0919818353394663,0.0138361016962855,0.245996307494476,0,0.75462662880533,"missing_input_extrapolation"
"Gymnothorax_javanicus","M3",0.424957648644044,0.00024962361801879,0.996843675530818,0,1,"unseen_category_extrapolation"
"Halichoeres_trimaculatus","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Halichoeres_trimaculatus","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Halichoeres_trimaculatus","M1",0.636666134153754,0.374076933649916,0.863763638384957,0,1,"supported"
"Halichoeres_trimaculatus","M2",0.458131759748914,0.123876112915363,0.811285703411971,0,1,"supported"
