"Species","Model","Point","CrI_lower","CrI_upper","PI_lower","PI_upper","Status"
"Leuciscus_leuciscus","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
"Leuciscus_leuciscus","Site315",0.490295961932865,0.339839203527922,0.642955480059794,NA,NA,"supported"
"Leuciscus_leuciscus","M1",0.244023807922052,0.0896365693377505,0.458977376700217,NA,NA,"missing_input_extrapolation"
"Leuciscus_leuciscus","M2",0.25183166423537,0.0877220908873708,0.488981526156761,NA,NA,"missing_input_extrapolation"
"Leuciscus_leuciscus","M3",0.279128288006839,0.0619028448232482,0.632822231079762,NA,NA,"unseen_category_extrapolation"
"Leuciscus_waleckii","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
"Leuciscus_waleckii","Site315",0.490295961932865,0.339839203527922,0.642955480059794,NA,NA,"supported"
"Leuciscus_waleckii","M1",0.244023807922052,0.0896365693377505,0.458977376700217,NA,NA,"missing_input_extrapolation"
"Leuciscus_waleckii","M2",0.25183166423537,0.0877220908873708,0.488981526156761,NA,NA,"missing_input_extrapolation"
"Leuciscus_waleckii","M3",0.279128288006839,0.0619028448232482,0.632822231079762,NA,NA,"unseen_category_extrapolation"
"Leuresthes_tenuis","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
"Leuresthes_tenuis","Site315",0.816649113124356,0.750267578109626,0.87421275234116,NA,NA,"supported"
"Leuresthes_tenuis","M1",0.51559579152487,0.258704060008105,0.75792835445417,NA,NA,"missing_input_extrapolation"
"Leuresthes_tenuis","M2",0.730493712960215,0.535347876013168,0.876889982893332,NA,NA,"missing_input_extrapolation"
"Leuresthes_tenuis","M3",0.694739480516035,0.363894817531646,0.918078001050788,NA,NA,"missing_input_extrapolation"
"Limanda_limanda","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
"Limanda_limanda","Site315",0.816649113124356,0.750267578109626,0.87421275234116,NA,NA,"supported"
"Limanda_limanda","M1",0.866388307714592,0.773695523040334,0.932899472244214,NA,NA,"supported"
"Limanda_limanda","M2",0.829328358144598,0.730112916283055,0.908411631044891,NA,NA,"supported"
"Limanda_limanda","M3",0.712065512155563,0.455522186028723,0.901002380295241,NA,NA,"supported"
"Lipophrys_pholis","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
"Lipophrys_pholis","Site315",0.816649113124356,0.750267578109626,0.87421275234116,NA,NA,"supported"
"Lipophrys_pholis","M1",0.764031462941472,0.618477888542084,0.87625898482718,NA,NA,"supported"
"Lipophrys_pholis","M2",0.75055209765123,0.523044857086258,0.906908860696052,NA,NA,"supported"
"Lipophrys_pholis","M3",0.892809201420248,0.714237181646206,0.976339589740743,NA,NA,"unseen_category_extrapolation"
"Lucifuga_dentata","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
"Lucifuga_dentata","Site315",0.490295961932865,0.339839203527922,0.642955480059794,NA,NA,"supported"
"Lucifuga_dentata","M1",0.324772238391579,0.136493546148589,0.567201146232362,NA,NA,"missing_input_extrapolation"
"Lucifuga_dentata","M2",0.433934211778117,0.223645913869691,0.665427327014111,NA,NA,"missing_input_extrapolation"
"Lucifuga_dentata","M3",0.416692372469628,0.136828659330807,0.748731355426435,NA,NA,"unseen_category_extrapolation"
"Lutjanus_erythropterus","Null",0.759547631181627,0.690941000514944,0.82386621547085,NA,NA,"supported"
