"Species","Model","Point","CrI_lower","CrI_upper","PI_lower","PI_upper","Status"
"Notolabrus_celidotus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.280346355202105,1,"supported"
"Notolabrus_celidotus","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.335131107471902,1,"supported"
"Notolabrus_celidotus","M1",0.706950989046852,0.606527134636579,0.797407874832525,0.26329602368731,1,"supported"
"Notolabrus_celidotus","M2",0.729554117711428,0.662788413321316,0.7934472628132,0.310090769328969,1,"supported"
"Notolabrus_celidotus","M3",0.632958670841617,0.349822853880464,0.856195773086262,0.15157446758281,1,"unseen_category_extrapolation"
"Notothenia_rossii","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.27395416496054,1,"supported"
"Notothenia_rossii","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.338001058196133,1,"supported"
"Notothenia_rossii","M1",0.706950989046852,0.606527134636579,0.797407874832525,0.276272535727066,1,"supported"
"Notothenia_rossii","M2",0.729554117711428,0.662788413321316,0.7934472628132,0.298093079808503,1,"supported"
"Notothenia_rossii","M3",0.844381809356608,0.682969173470969,0.944110250264291,0.424767446436142,1,"supported"
"Odontesthes_bonariensis","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.286404882089938,1,"supported"
"Odontesthes_bonariensis","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.103726962264702,1,"supported"
"Odontesthes_bonariensis","M1",0.44998329029814,0.278330398248425,0.630445945088789,0.0599379016071481,1,"missing_input_extrapolation"
"Odontesthes_bonariensis","M2",0.511356435012415,0.347172504109128,0.676061855123012,0.0957894669944854,1,"missing_input_extrapolation"
"Odontesthes_bonariensis","M3",0.554090110014983,0.265989562518673,0.81953787083673,0.0854728870638038,1,"missing_input_extrapolation"
"Oncorhynchus_clarkii","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.271378077942852,1,"supported"
"Oncorhynchus_clarkii","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.107257299075724,1,"supported"
"Oncorhynchus_clarkii","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.0606407869170023,1,"missing_input_extrapolation"
"Oncorhynchus_clarkii","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.021055318302661,1,"missing_input_extrapolation"
"Oncorhynchus_clarkii","M3",0.590828098474955,0.278896826535426,0.85401960222522,0.102316336254699,1,"missing_input_extrapolation"
"Oncorhynchus_gorbuscha","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.288592919952786,1,"supported"
"Oncorhynchus_gorbuscha","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.105559301292384,1,"supported"
"Oncorhynchus_gorbuscha","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.061014151939704,1,"missing_input_extrapolation"
"Oncorhynchus_gorbuscha","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.0199145569473028,1,"missing_input_extrapolation"
"Oncorhynchus_gorbuscha","M3",0.590828098474955,0.278896826535426,0.85401960222522,0.0994433560457448,1,"missing_input_extrapolation"
"Oncorhynchus_keta","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.282140013154135,1,"supported"
"Oncorhynchus_keta","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.107257734214552,1,"supported"
"Oncorhynchus_keta","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.0598807833479186,1,"missing_input_extrapolation"
"Oncorhynchus_keta","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.020794440782497,1,"missing_input_extrapolation"
"Oncorhynchus_keta","M3",0.590828098474955,0.278896826535426,0.85401960222522,0.099239724017291,1,"missing_input_extrapolation"
"Oncorhynchus_kisutch","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.276242027163616,1,"supported"
"Oncorhynchus_kisutch","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.107258116391638,1,"supported"
"Oncorhynchus_kisutch","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.0623138658577476,1,"missing_input_extrapolation"
"Oncorhynchus_kisutch","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.0199756301579561,1,"missing_input_extrapolation"
"Oncorhynchus_kisutch","M3",0.590828098474955,0.278896826535426,0.85401960222522,0.0966479724660906,1,"missing_input_extrapolation"
"Oncorhynchus_masou","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.282329170461121,1,"supported"
"Oncorhynchus_masou","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.103790402598906,1,"supported"
"Oncorhynchus_masou","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.0614421958971815,1,"missing_input_extrapolation"
"Oncorhynchus_masou","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.0210543893028285,1,"missing_input_extrapolation"
"Oncorhynchus_masou","M3",0.590828098474955,0.278896826535426,0.85401960222522,0.0967857889004885,1,"missing_input_extrapolation"
"Oncorhynchus_mykiss","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.290542468672129,1,"supported"
"Oncorhynchus_mykiss","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.101826206063505,1,"supported"
"Oncorhynchus_mykiss","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.0598975937812671,1,"missing_input_extrapolation"
"Oncorhynchus_mykiss","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.0202195536276941,1,"missing_input_extrapolation"
"Oncorhynchus_mykiss","M3",0.590828098474955,0.278896826535426,0.85401960222522,0.102110603916585,1,"missing_input_extrapolation"
"Oncorhynchus_nerka","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.280760377900218,1,"supported"
"Oncorhynchus_nerka","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.105649676379748,1,"supported"
"Oncorhynchus_nerka","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.0569286375961544,1,"missing_input_extrapolation"
"Oncorhynchus_nerka","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.0230329238349671,1,"missing_input_extrapolation"
"Oncorhynchus_nerka","M3",0.590828098474955,0.278896826535426,0.85401960222522,0.0948243489571717,1,"missing_input_extrapolation"
"Oncorhynchus_tshawytscha","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.281191816802525,1,"supported"
"Oncorhynchus_tshawytscha","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.102411557855756,1,"supported"
"Oncorhynchus_tshawytscha","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.0577646004078996,1,"missing_input_extrapolation"
"Oncorhynchus_tshawytscha","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.0213013020931699,1,"missing_input_extrapolation"
