"Species","Model","Point","CrI_lower","CrI_upper","PI_lower","PI_upper","Status"
"Coregonus_suidteri","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.281428417823877,1,"supported"
"Coregonus_suidteri","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.109463373373418,1,"supported"
"Coregonus_suidteri","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.063613211912076,1,"missing_input_extrapolation"
"Coregonus_suidteri","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.0187189859965303,1,"missing_input_extrapolation"
"Coregonus_suidteri","M3",0.590828098474955,0.278896826535426,0.85401960222522,0.0969995128798262,1,"missing_input_extrapolation"
"Cottoperca_gobio","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.277020434404778,1,"supported"
"Cottoperca_gobio","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.343823597405547,1,"supported"
"Cottoperca_gobio","M1",0.790472056561204,0.735627431684677,0.8405801257378,0.361797881447691,1,"supported"
"Cottoperca_gobio","M2",0.787378090971046,0.73445222006314,0.836016732828557,0.392268540050969,1,"supported"
"Cottoperca_gobio","M3",0.765697375578306,0.700609915637326,0.824633247753903,0.369872878249784,1,"supported"
"Crenichthys_baileyi","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.290084845810652,1,"supported"
"Crenichthys_baileyi","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.106614054912388,1,"supported"
"Crenichthys_baileyi","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.116851598259953,1,"supported"
"Crenichthys_baileyi","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.118422954962302,1,"supported"
"Crenichthys_baileyi","M3",0.514103835914744,0.393907216394145,0.633388138986124,0.119401778130426,1,"supported"
"Cristiceps_australis","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.280649297323267,1,"supported"
"Cristiceps_australis","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.345020210891413,1,"supported"
"Cristiceps_australis","M1",0.706950989046852,0.606527134636579,0.797407874832525,0.262488677612054,1,"supported"
"Cristiceps_australis","M2",0.576036754220618,0.364005323398379,0.77226889329921,0.124256602957211,1,"supported"
"Cristiceps_australis","M3",0.719724499383089,0.436628938258949,0.912223063426524,0.212442761948866,1,"unseen_category_extrapolation"
"Cromileptes_altivelis","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.277653632293765,1,"supported"
"Cromileptes_altivelis","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.345577537698024,1,"supported"
"Cromileptes_altivelis","M1",0.743629001464428,0.673814437076909,0.80886778719187,0.316772342045145,1,"supported"
"Cromileptes_altivelis","M2",0.729554117711428,0.662788413321316,0.7934472628132,0.315012545512567,1,"supported"
"Cromileptes_altivelis","M3",0.715892228464359,0.635573706906643,0.788142865279335,0.289029440908978,1,"supported"
"Ctenopharyngodon_idella","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.281148658338102,1,"supported"
"Ctenopharyngodon_idella","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.104883902899472,1,"supported"
"Ctenopharyngodon_idella","M1",0.44998329029814,0.278330398248425,0.630445945088789,0.0565426634742818,1,"missing_input_extrapolation"
"Ctenopharyngodon_idella","M2",0.362708094871099,0.181745395023971,0.585779431826088,0.0212928338762273,1,"missing_input_extrapolation"
"Ctenopharyngodon_idella","M3",0.289898644562473,0.0841591555912159,0.596642010831794,0.00339666088350715,1,"missing_input_extrapolation"
"Culter_alburnus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.284184581261657,1,"supported"
"Culter_alburnus","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.0995619064225951,1,"supported"
"Culter_alburnus","M1",0.44998329029814,0.278330398248425,0.630445945088789,0.0525814510885468,1,"missing_input_extrapolation"
"Culter_alburnus","M2",0.362708094871099,0.181745395023971,0.585779431826088,0.0248433883280025,1,"missing_input_extrapolation"
"Culter_alburnus","M3",0.289898644562473,0.0841591555912159,0.596642010831794,0.00353872658996974,1,"missing_input_extrapolation"
"Cyclopterus_lumpus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.276413113748641,1,"supported"
"Cyclopterus_lumpus","Site315",0.767345538740961,0.72196994506322,0.808815781798622,0.339244683698501,1,"supported"
"Cyclopterus_lumpus","M1",0.790472056561204,0.735627431684677,0.8405801257378,0.37712836876304,1,"supported"
"Cyclopterus_lumpus","M2",0.787378090971046,0.73445222006314,0.836016732828557,0.387302215368064,1,"supported"
"Cyclopterus_lumpus","M3",0.777121773918024,0.63772771404212,0.8840298402735,0.355577590589911,1,"supported"
"Cyprinella_venusta","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.27638240766069,1,"supported"
"Cyprinella_venusta","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.110328967310204,1,"supported"
"Cyprinella_venusta","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.0626932628449757,1,"missing_input_extrapolation"
"Cyprinella_venusta","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.0190192257634265,1,"missing_input_extrapolation"
"Cyprinella_venusta","M3",0.43667787397599,0.155341142993147,0.761156464446699,0.0276375239831089,1,"unseen_category_extrapolation"
"Cyprinodon_tularosa","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.281222505056645,1,"supported"
"Cyprinodon_tularosa","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.110980656024031,1,"supported"
"Cyprinodon_tularosa","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.113778958750382,1,"supported"
"Cyprinodon_tularosa","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.115112443790527,1,"supported"
"Cyprinodon_tularosa","M3",0.513723263215115,0.264154974791195,0.759349742894679,0.0768715398542715,1,"unseen_category_extrapolation"
"Cyprinodon_variegatus","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.27392066983725,1,"supported"
"Cyprinodon_variegatus","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.105857531828067,1,"supported"
"Cyprinodon_variegatus","M1",0.527641828205402,0.394301179621737,0.660933816543815,0.115022092509363,1,"supported"
"Cyprinodon_variegatus","M2",0.522799543246795,0.400984486278062,0.643000200304128,0.115622585357058,1,"supported"
"Cyprinodon_variegatus","M3",0.513723263215115,0.264154974791195,0.759349742894679,0.0767626155174555,1,"unseen_category_extrapolation"
"Cyprinus_carpio","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.2736958701498,1,"supported"
"Cyprinus_carpio","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.1053375318647,1,"supported"
"Cyprinus_carpio","M1",0.44998329029814,0.278330398248425,0.630445945088789,0.0544743770826932,1,"missing_input_extrapolation"
"Cyprinus_carpio","M2",0.362708094871099,0.181745395023971,0.585779431826088,0.0242411378488653,1,"missing_input_extrapolation"
"Cyprinus_carpio","M3",0.25061802435595,0.0955735641809666,0.472330981499884,0.00292134743211474,1,"missing_input_extrapolation"
"Dallia_pectoralis","Null",0.731357033218149,0.686111881154287,0.773956292454146,0.281942745701303,1,"supported"
"Dallia_pectoralis","Site315",0.518085861103752,0.40669708202202,0.625586527713903,0.106554265116314,1,"supported"
"Dallia_pectoralis","M1",0.458485521934313,0.286518245398157,0.63942497039018,0.0591525059421952,1,"missing_input_extrapolation"
"Dallia_pectoralis","M2",0.35495964714147,0.16558646600801,0.588493670289561,0.0199632505125821,1,"missing_input_extrapolation"
