"Species","Model","Point","CrI_lower","CrI_upper","PI_lower","PI_upper","Status"
"Taurulus_bubalis","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Taurulus_bubalis","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Taurulus_bubalis","M1",0.63870878054796,0.509145206231361,0.759119431357818,0,1,"supported"
"Taurulus_bubalis","M2",0.409337131783432,0.10876562814985,0.760906572131317,0,1,"supported"
"Taurulus_bubalis","M3",0.339812677971404,0.00619055573603631,0.914288877793901,0,1,"unseen_category_extrapolation"
"Telmatherina_bonti","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Telmatherina_bonti","Site315",0.341172508769017,0.21935891264273,0.479206388454881,0,1,"supported"
"Telmatherina_bonti","M1",0.330758305789868,0.168562036377777,0.520327943398773,0,1,"supported"
"Telmatherina_bonti","M2",0.177649194059908,0.0205818025491869,0.483399256444381,0,1,"supported"
"Telmatherina_bonti","M3",0.367735907559903,0.0106914985544523,0.913024976959907,0,1,"unseen_category_extrapolation"
"Thalassoma_bifasciatum","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Thalassoma_bifasciatum","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Thalassoma_bifasciatum","M1",0.63870878054796,0.509145206231361,0.759119431357818,0,1,"supported"
"Thalassoma_bifasciatum","M2",0.68034959559915,0.581957188939225,0.772362188376159,0,1,"supported"
"Thalassoma_bifasciatum","M3",0.73686189441041,0.576884520090967,0.868663806410318,0,1,"supported"
"Thunnus_alalunga","Null",0.711857186207603,0.654006738924716,0.764951540517791,0,1,"supported"
"Thunnus_alalunga","Site315",0.794206226864662,0.739845299153956,0.842787375829561,0,1,"supported"
"Thunnus_alalunga","M1",0.861730346714949,0.801813032328792,0.909963649835847,0.109244030953047,1,"supported"
"Thunnus_alalunga","M2",0.847713994556794,0.789668617371703,0.896573085625493,0.0926141356482775,1,"supported"
"Thunnus_alalunga","M3",0.811580512108482,0.727077027843786,0.881211017925155,0.0718957616008308,1,"supported"
