"FitID","Route","Model","TrainWeighting","Design","Fold","Status","MaxRhat","MinBulkESS","MinTailESS","Divergences","TreeDepthHits","MinEBFMI","ParametersChecked","DiagnosticScope","StoredFitKey","StoredChains","StoredIter","StoredWarmup"
"full__all__binary__Null__species_equal","binary","Null","species_equal","full",,"PASS",1.00199125554532,1842.7752082882,1538.11095029493,0,0,0.99352186704883,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","b3c433e6eb4438b358391a185f23cb9eea0978a074e679d7ba641d32282109a3",4,4000,2000
"fivefold__1__binary__Null__species_equal","binary","Null","species_equal","fivefold",1,"PASS",1.00227805441038,1906.6192355669,1613.20834796713,0,0,0.956209478837517,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","be83d93a833de9142b45a5bcc26ca098d8adc008a240e2b10b6a36b3c255687a",4,4000,2000
"fivefold__2__binary__Null__species_equal","binary","Null","species_equal","fivefold",2,"PASS",1.00125765438891,2225.79839773209,1926.0653449114,0,0,0.955705886438287,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","87f3f576cf56be4c0b04bd3cc97e0525cbd28758b8c6c6b773a340f355cd45ad",4,4000,2000
"fivefold__3__binary__Null__species_equal","binary","Null","species_equal","fivefold",3,"PASS",1.00194552653614,2233.03649455162,1992.25934216372,0,0,0.940747505945392,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","fce4550b33f1544f090d1224ab027c8becc2087e577ef4e15f8f037435da46c7",4,4000,2000
"fivefold__4__binary__Null__species_equal","binary","Null","species_equal","fivefold",4,"PASS",1.00187037745583,1833.9571717763,1570.73846310515,0,0,0.943882366525063,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","14001932378ccc3bb7ff8f91605aad087c22b2ec75709c9c79bf06a948250d3a",4,4000,2000
"fivefold__5__binary__Null__species_equal","binary","Null","species_equal","fivefold",5,"PASS",1.00268713635939,2122.04841394459,2240.22317774946,0,0,1.00624202983721,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","2f3d04f174c5bcdfae1a6addb25e9d97b085a1693f35faea53a5953c42592654",4,4000,2000
"tenfold__1__binary__Null__species_equal","binary","Null","species_equal","tenfold",1,"PASS",1.00084581493034,2060.81966707592,2255.62918177448,0,0,0.936205139476523,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","e71636e1298b73c0bb96249cbb9f70e12713eb16c7b04920d93f5cbb5d954f95",4,4000,2000
"tenfold__2__binary__Null__species_equal","binary","Null","species_equal","tenfold",2,"PASS",1.00149924119484,2099.46772136048,2127.59946609828,0,0,0.998196641571638,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","ce7b6e3853f5e553997adb758ac42ab5438a7419c7273406f713019ac70ec2a5",4,4000,2000
"tenfold__3__binary__Null__species_equal","binary","Null","species_equal","tenfold",3,"PASS",1.00096311091248,2342.99695139506,2026.06623212496,0,0,0.920459255942302,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","b59c785526fd090b7edb4417b4659088c71b91bb72a24c20a3909da742daa098",4,4000,2000
"tenfold__4__binary__Null__species_equal","binary","Null","species_equal","tenfold",4,"PASS",1.00297497452321,1888.76857246931,1544.85481818727,0,0,0.938513155052831,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","830c057b86afbdaeb97e5a356433206d75f9b2a41e6c4c2e44ee8af696659671",4,4000,2000
"tenfold__5__binary__Null__species_equal","binary","Null","species_equal","tenfold",5,"PASS",1.00070629033501,1986.57157817576,2126.16254942945,0,0,1.08675261184388,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","d5e08cce7fdb19c9afb789e21abd94411b92b475aa2e63ace082f122088880e1",4,4000,2000
"tenfold__6__binary__Null__species_equal","binary","Null","species_equal","tenfold",6,"PASS",1.00243706978665,2104.75738302562,2166.51646404403,0,0,0.900603122398453,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","ccbb6308490e78b6f5fdbcf326fd74fddb04c39fe5afb7085acd0e88a15eeb5e",4,4000,2000
"tenfold__7__binary__Null__species_equal","binary","Null","species_equal","tenfold",7,"PASS",1.00271099219361,1567.12511679073,2185.81215872581,0,0,1.02641980316554,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","ad31a92508bda8805af211267c48ed58141700af8ce15822107c6366ab36b1ca",4,4000,2000
"tenfold__8__binary__Null__species_equal","binary","Null","species_equal","tenfold",8,"PASS",1.00172601710359,1681.16014607933,1668.94339397796,0,0,0.811033326666403,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","0d03ec0fbf48f5ced7e11fa62190e028e875e4eb07a641901e26305c2b7a8c9d",4,4000,2000
"tenfold__9__binary__Null__species_equal","binary","Null","species_equal","tenfold",9,"PASS",1.00121728077104,1820.97209640863,1682.20570732135,0,0,0.939687512709623,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","c4b4d8dea837a20a359057976b5c5e6eab0a19a691eaceafd138dbcfa685e13f",4,4000,2000
"tenfold__10__binary__Null__species_equal","binary","Null","species_equal","tenfold",10,"PASS",1.0019587556108,1748.11912606516,1972.9758497731,0,0,0.911085219091107,2,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","3308a9bce336341b0c8f49567ffc0597c1dff51ef7203a3e980558e751100653",4,4000,2000
